Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price
"Nov 10, 2011",50.18,50.18,49.985,88116.1,9.340659,49.985
"Nov 11, 2011",50.37,50.37,49.975,88871.6,9.340659,50.005
"Nov 14, 2011",49.965,50.43,49.865,89315,9.340659,50.405
"Nov 15, 2011",50.295,50.745,50.18,90437,9.340659,50.63
"Nov 16, 2011",50.67,50.97,50.57,89108.2,9.340659,50.75
"Nov 17, 2011",50.745,50.955,50.595,88710.7,9.340659,50.955
"Nov 18, 2011",50.885,51.405,50.735,88253.5,9.340659,51.235
"Nov 21, 2011",51.175,52.215,51.095,88776.3,9.340659,52.065
"Nov 22, 2011",52.17,52.735,52.02,88853.4,9.340659,52.49
"Nov 23, 2011",52.45,52.515,51.82,88025.6,9.340659,52.24
"Nov 24, 2011",52.365,52.365,52.025,88128.5,9.340659,52.07
"Nov 25, 2011",52.075,52.46,51.96,88198.8,9.340659,52.14
"Nov 28, 2011",52.13,52.145,51.87,89059.4,9.340659,51.96
"Nov 29, 2011",51.965,52.13,51.86,89326.9,9.340659,51.91
"Nov 30, 2011",52.03,52.435,51.84,91149.9,9.340659,52.13
"Dec 1, 2011",52.1,52.21,51.37,90166.7,6.486486,51.37
"Dec 2, 2011",51.47,51.605,51.11,89448.6,6.486486,51.11
"Dec 5, 2011",51.07,51.472,50.95,89663.4,6.486486,51.26
"Dec 6, 2011",51.417,51.417,51.24,87812.5,6.486486,51.24
"Dec 7, 2011",51.22,51.728,51.21,89760,6.486486,51.63
"Dec 8, 2011",51.725,51.915,51.54,88759.8,6.486486,51.71
"Dec 9, 2011",51.755,52.355,51.665,88927.8,6.486486,51.875
"Dec 12, 2011",52.175,52.855,52.125,87696.3,6.486486,52.605
"Dec 13, 2011",52.59,53.525,52.56,89018.8,6.486486,53.1
"Dec 14, 2011",53.23,53.89,53.15,86097.1,6.486486,53.61
"Dec 15, 2011",53.71,54.33,53.52,84437.2,6.486486,53.52
"Dec 16, 2011",53.65,53.65,52.21,84019.7,6.486486,52.5
"Dec 19, 2011",52.48,53.25,52.42,84358.4,6.486486,52.7
"Dec 20, 2011",52.79,53.1,52.65,85313.8,6.486486,52.77
"Dec 21, 2011",52.88,52.88,52.4,84436.1,6.486486,52.4
"Dec 22, 2011",52.505,52.865,52.425,84702.7,6.486486,52.565
"Dec 23, 2011",52.74,52.98,52.64,85086.3,6.486486,52.79
"Dec 26, 2011",52.78,52.94,52.67,85086.3,6.486486,52.72
"Dec 27, 2011",52.815,53.13,52.76,85192.7,6.486486,52.92
"Dec 28, 2011",53.03,53.445,52.86,83239.4,6.486486,52.89
"Dec 29, 2011",52.885,53.495,52.885,81227.2,6.486486,53.005
"Dec 30, 2011",53.005,53.365,52.905,81303.8,6.486486,53.015
"Jan 02, 2012",53.26,53.345,53.115,81303.8,5.319149,53.305
"Jan 03, 2012",53.195,53.3,53.1,85037.6,5.319149,53.1
"Jan 04, 2012",53.1,53.21,52.86,85416.4,5.319149,52.86
"Jan 05, 2012",53.02,53.06,52.615,84723,5.319149,52.87
"Jan 6, 2012",52.872,52.99,52.68,85221.9,5.319149,52.68
"Jan 9, 2012",52.682,52.885,52.4,84795.6,5.319149,52.4
"Jan 10, 2012",52.402,52.51,51.6,84641.1,5.319149,51.6
"Jan 11, 2012",51.647,51.915,51.53,84838.7,5.319149,51.785
"Jan 12, 2012",51.87,51.935,51.52,85715.9,5.319149,51.52
"Jan 13, 2012",51.49,51.595,51.31,84285.5,5.319149,51.44
"Jan 16, 2012",51.437,51.8,51.365,84290,5.319149,51.365
"Jan 17, 2012",51.34,51.34,50.64,84017.1,5.319149,50.8
"Jan 18, 2012",50.78,50.875,50.31,82975.8,5.319149,50.31
"Jan 19, 2012",50.31,50.465,50.08,83172,5.319149,50.15
"Jan 20, 2012",50.3,50.49,50.14,83187.2,5.319149,50.23
"Jan 23, 2012",50.42,50.42,49.97,83938.3,5.319149,49.97
"Jan 24, 2012",49.965,50.185,49.915,83399.9,5.319149,50.005
"Jan 25, 2012",50.01,50.255,49.87,82689.7,5.319149,50.01
"Jan 26, 2012",50,50,49.43,86548.6,5.319149,49.43
"Jan 27, 2012",49.425,49.825,49.305,85109.1,5.319149,49.395
"Jan 30, 2012",49.36,49.815,49.242,86095.6,5.319149,49.6
"Jan 31, 2012",49.615,49.755,49.335,86232.1,5.319149,49.515
"Feb 1, 2012",49.51,49.675,49.08,85729.8,7.567567,49.14
"Feb 02, 2012",49.135,49.27,48.96,86070.4,7.567567,49.035
"Feb 03, 2012",49.03,49.2,48.61,84428.4,7.567567,48.61
"Feb 06, 2012",48.605,49.145,48.605,84334.1,7.567567,49.06
"Feb 07, 2012",49.07,49.255,48.83,84829.4,7.567567,49.125
"Feb 08, 2012",49.215,49.265,48.965,85824.6,7.567567,49.075
"Feb 09, 2012",49.155,49.525,49.055,86530.4,7.567567,49.445
"Feb 10, 2012",49.5,49.77,49.35,84556.7,7.567567,49.36
"Feb 13, 2012",49.36,49.55,49.13,84615.4,7.567567,49.15
"Feb 14, 2012",49.2,49.49,49.1,85006.5,7.567567,49.49
"Feb 15, 2012",49.375,49.415,49.195,85419.6,7.567567,49.385
"Feb 16, 2012",49.295,49.44,49.29,84433.8,7.567567,49.29
"Feb 17, 2012",49.3,49.365,49.145,84900.8,7.567567,49.325
"Feb 20, 2012",49.335,49.335,49.115,85393.6,7.567567,49.155
"Feb 21, 2012",49.22,49.335,49.065,86193.9,7.567567,49.225
"Feb 22, 2012",49.315,49.315,49.13,86242.2,7.567567,49.17
"Feb 23, 2012",49.23,49.33,49.1,87419.5,7.567567,49.1
"Feb 24, 2012",49.205,49.205,48.94,86982,7.567567,49.015
"Feb 27, 2012",49.01,49.31,48.9,87226.7,7.567567,49.17
"Feb 28, 2012",49.23,49.239,48.96,87402.6,7.567567,48.97
"Feb 29, 2012",49.08,49.11,48.83,86747.7,7.567567,49.11
"Mar 1, 2012",49.015,49.265,49.015,84354.5,8.648648,49.23
"Mar 2, 2012",49.185,49.605,49.165,84505,8.648648,49.525
"Mar 5, 2012",49.522,49.96,49.48,84977.2,8.648648,49.83
"Mar 6, 2012",49.84,50.39,49.665,84059.2,8.648648,50.365
"Mar 7, 2012",50.37,50.762,50.24,84353.1,8.648648,50.28
"Mar 08, 2012",50.29,50.305,50.08,84981.6,8.648648,50.08
"Mar 09, 2012",50.05,50.085,49.76,84113.4,8.648648,49.76
"Mar 12, 2012",49.73,50.045,49.73,84832.6,8.648648,49.975
"Mar 13, 2012",49.985,50.03,49.805,84373.2,8.648648,49.855
"Mar 14, 2012",49.93,50.03,49.8,82072.7,8.648648,49.93
"Mar 15, 2012",49.925,50.505,49.925,83034.5,8.648648,50.295
"Mar 16, 2012",50.39,50.445,50.12,83206.7,8.648648,50.14
"Mar 19, 2012",50.185,50.275,50.082,83465.4,8.648648,50.175
"Mar 20, 2012",50.245,50.535,50.165,83491.9,8.648648,50.535
"Mar 21, 2012",50.405,50.695,50.315,83559.2,8.648648,50.635
"Mar 22, 2012",50.675,51.305,50.525,83696.7,8.648648,51.295
"Mar 23, 2012",51.175,51.245,51.075,85155.2,8.648648,51.175
"Mar 26, 2012",51.18,51.495,51.03,86247.2,8.648648,51.03
"Mar 27, 2012",51.032,51.16,50.57,85894.4,8.648648,50.67
"Mar 28, 2012",50.685,51.025,50.595,85199.5,8.648648,50.78
"Mar 29, 2012",50.79,51.425,50.745,85087.8,8.648648,51.345
"Mar 30, 2012",51.405,51.405,50.805,84696.1,8.648648,50.875
"Apr 2, 2012",50.85,50.93,50.79,85460.2,10.21505,50.8
"Apr 3, 2012",50.88,50.88,50.519,84969.1,10.21505,50.56
"Apr 4, 2012",50.82,51.24,50.81,82792.6,10.21505,51.05
"Apr 5, 2012",51.12,51.17,50.97,83303.3,10.21505,51.04
"Apr 6, 2012",51.115,51.155,51.005,83303.3,10.21505,51.115
"Apr 9, 2012",51.155,51.413,51.035,83662.1,10.21505,51.195
"Apr 10, 2012",51.155,51.495,51.055,84444,10.21505,51.485
"Apr 11, 2012",51.49,51.655,51.275,85287.5,10.21505,51.465
"Apr 12, 2012",51.435,51.61,51.225,85886,10.21505,51.235
"Apr 13, 2012",51.21,51.58,51.17,85708.1,10.21505,51.55
"Apr 16, 2012",51.54,51.735,51.345,85418.8,10.21505,51.615
"Apr 17, 2012",51.685,51.685,51.395,84334.5,10.21505,51.395
"Apr 18, 2012",51.48,51.84,51.345,85035.9,10.21505,51.73
"Apr 19, 2012",51.805,52.18,51.625,85791.7,10.21505,52.085
"Apr 20, 2012",52.145,52.205,51.955,85513.9,10.21505,52.075
"Apr 23, 2012",52.09,52.585,51.945,85587.7,10.21505,52.385
"Apr 24, 2012",52.51,52.875,52.33,87044.1,10.21505,52.59
"Apr 25, 2012",52.685,52.755,52.45,86153.8,10.21505,52.46
"Apr 26, 2012",52.55,52.66,52.365,86866.6,10.21505,52.41
"Apr 27, 2012",52.355,52.73,52.265,87433.6,10.21505,52.545
"Apr 30, 2012",52.525,52.755,52.405,87020.9,10.21505,52.665
"May 1, 2012",52.735,52.735,52.505,87692.8,10.16043,52.505
"May 2, 2012",52.6,53.035,52.495,87319.3,10.16043,52.985
"May 3, 2012",52.965,53.475,52.845,87529.5,10.16043,53.335
"May 4, 2012",53.415,53.925,53.325,88047.5,10.16043,53.475
"May 7, 2012",53.425,53.775,52.825,86962.6,10.16043,52.845
"May 8, 2012",52.91,53.32,52.675,85293.1,10.16043,53.125
"May 9, 2012",53.125,53.885,53.105,85004,10.16043,53.755
"May 10, 2012",53.83,53.92,52.955,85335.9,10.16043,53.26
"May 11, 2012",53.225,53.695,53.155,84777.6,10.16043,53.635
"May 14, 2012",53.665,53.975,53.535,83917.4,10.16043,53.925
"May 15, 2012",53.965,54.12,53.585,83747.5,10.16043,53.795
"May 16, 2012",53.795,54.52,53.735,84373.9,10.16043,54.345
"May 17, 2012",54.5,54.59,54.21,84778.5,10.16043,54.36
"May 18, 2012",54.475,54.915,54.325,86588,10.16043,54.425
"May 21, 2012",54.46,55.06,54.44,87547.7,10.16043,54.98
"May 22, 2012",55.035,55.47,54.725,87733.8,10.16043,55.345
"May 23, 2012",55.395,56.225,55.26,86887.3,10.16043,55.96
"May 24, 2012",56,56.392,55.56,87490.9,10.16043,55.56
"May 25, 2012",55.655,56.09,55.24,86958.2,10.16043,55.375
"May 28, 2012",55.295,55.37,55.015,86886.4,10.16043,55.19
"May 29, 2012",55.19,55.89,55.11,88159.8,10.16043,55.62
"May 30, 2012",55.675,56.25,55.675,86432.5,10.16043,56.14
"May 31, 2012",56.235,56.53,55.74,87493.4,10.16043,56.04
"Jun 1, 2012",56.085,56.29,55.45,89759.3,10.05291,55.545
"Jun 4, 2012",55.505,55.68,55.252,89181.2,10.05291,55.655
"Jun 5, 2012",55.655,55.92,55.28,89365.9,10.05291,55.55
"Jun 6, 2012",55.645,55.645,55.27,90579,10.05291,55.27
"Jun 7, 2012",55.37,55.37,54.835,88506.6,10.05291,54.965
"Jun 8, 2012",54.945,55.66,54.945,87503.6,10.05291,55.425
"Jun 11, 2012",55.13,55.825,55.02,88327.8,10.05291,55.7
"Jun 12, 2012",55.74,56.075,55.655,89343,10.05291,55.805
"Jun 13, 2012",55.805,55.93,55.52,90011.8,10.05291,55.57
"Jun 14, 2012",55.685,55.89,55.62,90130.1,10.05291,55.71
"Jun 15, 2012",55.805,55.805,55.35,90597.1,10.05291,55.395
"Jun 18, 2012",55.33,56.035,55.27,90459.9,10.05291,55.83
"Jun 19, 2012",55.92,56.135,55.795,91019.9,10.05291,55.885
"Jun 20, 2012",55.96,56.25,55.79,89768.1,10.05291,56.15
"Jun 21, 2012",56.16,56.565,56.11,89165.5,10.05291,56.26
"Jun 22, 2012",56.305,57.33,56.205,89499.6,10.05291,57.125
"Jun 25, 2012",56.725,57.135,56.38,89639.1,10.05291,56.965
"Jun 26, 2012",57.015,57.205,56.835,89899,10.05291,56.965
"Jun 27, 2012",57.01,57.25,56.83,89982.6,10.05291,56.89
"Jun 28, 2012",56.985,57.115,56.765,88780,10.05291,56.825
"Jun 29, 2012",56.81,56.81,55.51,89252.2,10.05291,55.51
"Jul 02, 2012",55.49,55.92,55.39,88507.2,9.84456,55.39
"Jul 03, 2012",55.44,55.45,54.22,88396.4,9.84456,54.22
"Jul 04, 2012",54.375,54.865,54.185,87855.1,9.84456,54.545
"Jul 05, 2012",54.495,55.235,54.435,88436.5,9.84456,54.965
"Jul 06, 2012",54.95,55.65,54.95,88229.2,9.84456,55.41
"July 9, 2012",55.933,56.08,55.818,88569.8,9.84456,55.85
"July 10, 2012",55.825,55.945,55.335,88352.9,9.84456,55.395
"July 11, 2012",55.4,55.735,55.255,87393.4,9.84456,55.53
"July 12, 2012",55.63,55.96,55.45,86947.7,9.84456,55.84
"July 13, 2012",55.935,55.935,55.105,88015.8,9.84456,55.145
"July 16, 2012",54.905,55.375,54.767,87873.4,9.84456,55.055
"July 17, 2012",55.03,55.22,54.81,87418.6,9.84456,55.04
"July 18, 2012",55.11,55.555,54.96,87355.5,9.84456,55.32
"July 19, 2012",55.265,55.455,55.115,87365.5,9.84456,55.175
"July 20, 2012",55.125,55.335,55.045,87032.6,9.84456,55.325
"July 23, 2012",55.31,55.985,55.23,87920.2,9.84456,55.93
"July 24, 2012",55.975,56.23,55.905,88923.2,9.84456,56.18
"July 25, 2012",56.125,56.445,56.025,89920.2,9.84456,56.025
"July 26, 2012",56.17,56.17,55.41,90211.6,9.84456,55.5
"July 27, 2012",55.535,55.635,55.245,89554,9.84456,55.255
"July 30, 2012",55.25,55.62,55.14,89752.8,9.84456,55.44
"July 31, 2012",55.595,55.865,55.41,90207.5,9.84456,55.56
"August 1, 2012",55.655,55.755,55.425,88720.5,10.30928,55.475
"August 2, 2012",55.475,55.9,55.475,89176.5,10.30928,55.845
"August 03, 2012",55.845,56.2,55.725,89319.5,10.30928,55.755
"August 06, 2012",55.485,55.655,55.234,89290.6,10.30928,55.525
"August 07, 2012",55.525,55.525,55.065,88854.7,10.30928,55.07
"August 08, 2012",55.07,55.425,54.96,89188.5,10.30928,55.285
"August 09, 2012",55.43,55.43,55.055,89349.9,10.30928,55.18
"August 10, 2012",55.275,55.475,55.145,89543.5,10.30928,55.285
"August 13, 2012",55.341,55.48,55.188,89919,10.30928,55.345
"August 14, 2012",55.35,55.785,55.35,89074.6,10.30928,55.61
"Aug 15, 2012",55.66,55.66,55.53,89297.6,10.30928,55.53
"Aug 16, 2012",55.655,56.04,55.625,89715.6,10.30928,55.625
"Aug 17, 2012",55.625,55.785,55.61,89901.2,10.30928,55.735
"Aug 20, 2012",55.655,55.675,55.505,89915.1,10.30928,55.505
"Aug 21, 2012",55.67,55.67,55.31,91025,10.30928,55.31
"Aug 22, 2012",55.365,55.555,55.315,91098.2,10.30928,55.5
"Aug 23, 2012",55.49,55.49,55.12,92055,10.30928,55.265
"Aug 24, 2012",55.265,55.555,55.183,92476.8,10.30928,55.505
"Aug 27, 2012",55.42,55.725,55.345,92810.2,10.30928,55.695
"Aug 28, 2012",55.695,55.895,55.623,92953.5,10.30928,55.665
"Aug 29, 2012",55.67,55.781,55.574,92337.5,10.30928,55.705
"Aug 30, 2012",55.63,55.755,55.575,92348.7,10.30928,55.635
"Aug 31, 2012",55.635,55.78,55.52,91697.8,10.30928,55.525
"Sep 3, 2012",55.528,55.595,55.405,93937.4,9.137055,55.535
"Sep 4, 2012",55.535,55.705,55.365,94429.6,9.137055,55.615
"Sep 5, 2012",55.655,55.995,55.655,94403.4,9.137055,55.91
"Sep 06, 2012",55.91,56.03,55.625,94805.2,9.137055,55.665
"Sep 07, 2012",55.665,55.665,55.275,95765.8,9.137055,55.365
"Sep 10, 2012",55.305,55.48,55.255,96065.4,9.137055,55.445
"Sep 11, 2012",55.445,55.545,55.255,96172.5,9.137055,55.255
"Sep 12, 2012",55.345,55.385,55.08,95891.1,9.137055,55.215
"Sep 13, 2012",55.215,55.485,55.181,96039.4,9.137055,55.345
"Sep 14, 2012",55.425,55.425,54.295,96613.8,9.137055,54.305
"Sep 17, 2012",53.765,54.165,53.655,95270.2,9.137055,53.885
"Sep 18, 2012",54.015,54.38,53.905,95650.3,9.137055,53.905
"Sep 19, 2012",54.025,54.025,54.025,95501.7,9.137055,54.025
"Sep 20, 2012",54.295,54.42,54.205,95495.3,9.137055,54.265
"Sep 21, 2012",54.295,54.295,53.33,95497.5,9.137055,53.365
"Sep 24, 2012",53.405,53.55,53.06,94311.4,9.137055,53.44
"Sep 25, 2012",53.465,53.625,53.25,94695.5,9.137055,53.365
"Sep 26, 2012",53.365,53.635,53.365,93387.7,9.137055,53.585
"Sep 27, 2012",53.6,53.6,52.9,93835.7,9.137055,52.93
"Sep 28, 2012",53.015,53.015,52.505,93675.1,9.137055,52.855
"Oct 1, 2012",52.83,53.01,52.31,94040.9,9.59596,52.38
"Oct 2, 2012",52.4,52.445,52.32,93435.7,9.59596,52.43
"Oct 3, 2012",52.44,52.58,52.125,92712.4,9.59596,52.24
"Oct 4, 2012",52.15,52.225,51.665,92929.1,9.59596,51.745
"Oct 5, 2012",51.745,52.045,51.365,92562.8,9.59596,51.915
"Oct 08, 2012",51.885,52.655,51.745,93055.5,9.59596,52.545
"Oct 09, 2012",52.655,52.85,52.235,93711.5,9.59596,52.695
"Oct 10, 2012",52.685,53.195,52.585,93584,9.59596,53.025
"Oct 11, 2012",53.055,53.18,52.595,93173.2,9.59596,52.665
"Oct 12, 2012",52.675,52.925,52.505,93434.6,9.59596,52.81
"Oct 15, 2012",52.92,53.165,52.915,92055.7,9.59596,52.985
"Oct 16, 2012",53.03,53.03,52.79,92503.4,9.59596,52.825
"Oct 17, 2012",52.845,53.005,52.685,92495.9,9.59596,52.865
"Oct 18, 2012",52.845,53.595,52.745,92596.9,9.59596,53.595
"Oct 19, 2012",53.415,53.995,53.305,93511.4,9.59596,53.845
"Oct 22, 2012",53.83,53.9,53.445,92510.6,9.59596,53.56
"Oct 23, 2012",53.475,53.845,53.34,92060.3,9.59596,53.725
"Oct 24, 2012",53.73,53.74,53.61,91818.2,9.59596,53.74
"Oct 25, 2012",53.735,53.83,53.475,92079.4,9.59596,53.555
"Oct 26, 2012",53.555,53.585,53.455,92106.3,9.59596,53.555
"Oct 29, 2012",53.855,54.09,53.757,92169.5,9.59596,54.085
"Oct 30, 2012",54.085,54.195,53.805,92408.4,9.59596,53.965
"Oct 31, 2012",53.965,54.209,53.775,92473.6,9.59596,53.805
"Nov 1, 2012",53.81,53.94,53.66,92265.6,9.547739,53.66
"Nov 2, 2012",53.685,53.875,53.602,90577.2,9.547739,53.815
"Nov 5, 2012",53.875,54.685,53.755,91843.3,9.547739,54.595
"Nov 06, 2012",54.505,54.798,54.355,92049.6,9.547739,54.425
"Nov 07, 2012",54.355,54.358,53.965,92735,9.547739,54.205
"Nov 08, 2012",54.205,54.677,54.115,93585.1,9.547739,54.365
"Nov 09, 2012",54.315,54.79,54.23,95177.9,9.547739,54.595
"Nov 12, 2012",54.585,55.125,54.585,95386.7,9.547739,54.885
"Nov 13, 2012",54.975,55.045,54.835,94891.9,9.547739,55.015
"Nov 14, 2012",54.895,55.025,54.805,94864.5,9.547739,55.025
"Nov 15, 2012",55.005,55.09,54.655,93690.9,9.547739,54.655
"Nov 16, 2012",54.705,55.195,54.625,94396.7,9.547739,55.165
"Nov 19, 2012",55.155,55.175,54.91,95290,9.547739,54.975
"Nov 20, 2012",55.065,55.145,54.785,95438.3,9.547739,55.105
"Nov 21, 2012",55.105,55.375,55.022,95018.2,9.547739,55.115
"Nov 22, 2012",55.085,55.29,55.005,95594.5,9.547739,55.125
"Nov 23, 2012",55.22,55.61,55.2,96412.2,9.547739,55.45
"Nov 26, 2012",55.465,55.895,55.435,97581.6,9.547739,55.643
"Nov 27, 2012",55.545,55.782,55.355,96960.5,9.547739,55.455
"Nov 28, 2012",55.545,55.72,55.545,94836.7,9.547739,55.71
"Nov 29, 2012",55.64,55.64,54.71,94749.9,9.547739,54.72
"Nov 30, 2012",54.845,54.845,54.23,93885.8,9.547739,54.265
"Dec 3, 2012",54.355,54.785,54.25,94041,11.16751,54.775
"Dec 4, 2012",54.735,54.975,54.61,92765.1,11.16751,54.745
"Dec 5, 2012",54.69,54.69,54.425,92450,11.16751,54.435
"Dec 06, 2012",54.555,54.585,54.03,91650.4,11.16751,54.235
"Dec 07, 2012",54.255,54.565,54.115,92689.2,11.16751,54.345
"Dec 10, 2012",54.315,54.575,54.245,93356.9,11.16751,54.355
"Dec 11, 2012",54.495,54.495,54.255,92844.5,11.16751,54.265
"Dec 12, 2012",54.215,54.345,54.14,93098,11.16751,54.145
"Dec 13, 2012",54.335,54.535,54.115,92144.8,11.16751,54.515
"Dec 14, 2012",54.545,54.695,54.275,92530.4,11.16751,54.445
"Dec 17, 2012",54.375,54.895,54.285,92910.1,11.16751,54.855
"Dec 18, 2012",54.815,55.065,54.635,93000.6,11.16751,54.935
"Dec 19, 2012",54.945,54.945,54.515,90909,11.16751,54.685
"Dec 20, 2012",54.565,54.935,54.485,90554.7,11.16751,54.875
"Dec 21, 2012",54.835,55.285,54.685,91005.9,11.16751,55.065
"Dec 24, 2012",55.035,55.215,54.955,90774.7,11.16751,54.955
"Dec 25, 2012",55.015,55.015,55.015,90774.7,11.16751,55.015
"Dec 26, 2012",54.995,55.115,54.815,90593,11.16751,54.845
"Dec 27, 2012",54.805,55.02,54.695,90978,11.16751,54.935
"Dec 28, 2012",54.944,54.98,54.755,90847.6,11.16751,54.76
"Dec 31, 2012",54.805,55.005,54.625,90814.4,11.16751,54.995
"Jan 1, 2013",54.995,54.995,54.665,90814.4,11.61616,54.685
"Jan 2, 2013",54.688,54.688,54.24,92173.9,11.61616,54.24
"Jan 3, 2013",54.355,54.615,54.175,91658.7,11.61616,54.505
"Jan 4, 2013",54.46,55.185,54.36,90829.5,11.61616,54.94
"Jan 07, 2013",55.04,55.345,54.825,90908.3,11.61616,55.225
"Jan 08, 2013",55.165,55.395,54.935,91195.9,11.61616,54.965
"Jan 09, 2013",55,55.095,54.725,90935.9,11.61616,54.81
"Jan 10, 2013",54.76,54.855,54.425,91563.9,11.61616,54.425
"Jan 11, 2013",54.57,54.885,54.36,90814.4,11.61616,54.875
"Jan 14, 2013",54.77,54.835,54.42,90753.4,11.61616,54.525
"Jan 15, 2013",54.505,54.707,54.315,91755.3,11.61616,54.605
"Jan 16, 2013",54.625,54.9,54.475,91808.2,11.61616,54.665
"Jan 17, 2013",54.695,54.78,54.195,90935.7,11.61616,54.355
"Jan 18, 2013",54.285,54.285,53.715,90866.6,11.61616,53.745
"Jan 21, 2013",53.715,53.96,53.595,90897.2,11.61616,53.775
"Jan 22, 2013",53.76,53.89,53.38,90974.2,11.61616,53.725
"Jan 23, 2013",53.815,53.885,53.558,90741.1,11.61616,53.675
"Jan 24, 2013",53.74,53.9,53.6,89724.3,11.61616,53.71
"Jan 25, 2013",53.695,53.88,53.645,89133.7,11.61616,53.8
"Jan 28, 2013",53.665,54.055,53.665,89293.6,11.61616,54.055
"Jan 29, 2013",54.035,54.035,53.555,89404.8,11.61616,53.655
"Jan 30, 2013",53.775,53.775,53.195,89570.1,11.61616,53.245
"Jan 31, 2013",53.32,53.39,53.075,88548,11.61616,53.275
"Feb 1, 2013",53.225,53.415,53.165,88774.1,12.0603,53.17
"Feb 4, 2013",53.155,53.345,52.915,88722.8,12.0603,53.29
"Feb 5, 2013",53.215,53.415,53.005,88904.7,12.0603,53.035
"Feb 06, 2013",53.14,53.265,52.885,89120.3,12.0603,53.16
"Feb 07, 2013",53.065,53.33,53.045,88879.4,12.0603,53.225
"Feb 08, 2013",53.235,53.685,53.165,89326.4,12.0603,53.595
"Feb 11, 2013",53.515,53.985,53.515,88811.5,12.0603,53.965
"Feb 12, 2013",53.86,54.1,53.745,88849.7,12.0603,53.795
"Feb 13, 2013",53.855,53.92,53.69,88476.3,12.0603,53.825
"Feb 14, 2013",53.848,54.035,53.665,88711.2,12.0603,53.995
"Feb 15, 2013",53.93,54.355,53.805,87335.6,12.0603,54.325
"Feb 18, 2013",54.215,54.455,54.155,87423.5,12.0603,54.265
"Feb 19, 2013",54.195,54.328,54.13,87260.6,12.0603,54.13
"Feb 20, 2013",54.185,54.24,54.02,85914,12.0603,54.075
"Feb 21, 2013",54.08,54.615,54.08,85938.6,12.0603,54.475
"Feb 22, 2013",54.415,54.555,54.16,85446.3,12.0603,54.28
"Feb 25, 2013",54.275,54.305,53.84,85483,12.0603,54
"Feb 26, 2013",53.88,54.28,53.815,86133.5,12.0603,54.1
"Feb 27, 2013",54.04,54.095,53.62,86433,12.0603,53.865
"Feb 28, 2013",53.865,54.52,53.605,86422.3,12.0603,54.37
"Mar 1, 2013",54.365,54.945,54.305,86873.4,11.44279,54.905
"Mar 4, 2013",54.89,55.14,54.8,86387,11.44279,54.96
"Mar 5, 2013",54.865,54.955,54.615,86641.4,11.44279,54.955
"Mar 6, 2013",54.92,54.92,54.62,86223.7,11.44279,54.81
"Mar 07, 2013",54.725,54.91,54.43,86138,11.44279,54.46
"Mar 08, 2013",54.56,54.573,54.275,85912.7,11.44279,54.35
"Mar 11, 2013",54.33,54.531,54.172,85913.4,11.44279,54.34
"Mar 12, 2013",54.415,54.428,54.075,86586.1,11.44279,54.15
"Mar 13, 2013",54.16,54.45,54.02,86351.9,11.44279,54.37
"Mar 14, 2013",54.405,54.525,54.165,86135.7,11.44279,54.185
"Mar 15, 2013",54.355,54.355,53.98,86228.8,11.44279,54.03
"Mar 18, 2013",54.01,54.35,54.01,86931.3,11.44279,54.08
"Mar 19, 2013",54.07,54.53,53.9,87649,11.44279,54.5
"Mar 20, 2013",54.375,54.57,54.265,87327.4,11.44279,54.33
"Mar 21, 2013",54.35,54.46,54.195,87618.6,11.44279,54.45
"Mar 22, 2013",54.29,54.435,54.256,87357.1,11.44279,54.35
"Mar 25, 2013",54.36,54.36,54.06,86651.4,11.44279,54.3
"Mar 26, 2013",54.17,54.52,54.16,86899.2,11.44279,54.48
"Mar 27, 2013",54.37,54.49,54.28,87171.1,11.44279,54.43
"Mar 28, 2013",54.385,54.475,54.27,86864.9,11.44279,54.285
"Mar 29, 2013",54.285,54.285,54.285,86864.9,11.44279,54.285
"Apr 1, 2013",54.27,54.27,54.17,86864.9,10.2439,54.17
"Apr 2, 2013",54.3,54.46,54.25,85960.3,10.2439,54.43
"Apr 3, 2013",54.378,54.54,54.31,85721.5,10.2439,54.53
"Apr 4, 2013",54.44,54.95,54.35,84817.8,10.2439,54.89
"Apr 5, 2013",54.815,54.918,54.685,85981.3,10.2439,54.81
"Apr 08, 2013",54.798,54.85,54.49,85924.1,10.2439,54.61
"Apr 09, 2013",54.57,54.665,54.41,86165.2,10.2439,54.48
"Apr 10, 2013",54.59,54.59,54.4,85906.4,10.2439,54.42
"Apr 11, 2013",54.52,54.52,54.255,85361,10.2439,54.305
"Apr 12, 2013",54.31,54.665,54.31,83792.2,10.2439,54.52
"Apr 15, 2013",54.608,54.805,54.38,76201.9,10.2439,54.55
"Apr 16, 2013",54.64,54.64,53.97,74830.5,10.2439,53.97
"Apr 17, 2013",54.16,54.25,53.77,75390.7,10.2439,54.18
"Apr 18, 2013",54.22,54.258,53.91,75367,10.2439,54.03
"Apr 19, 2013",53.96,54.043,53.85,76002.4,10.2439,53.94
"Apr 22, 2013",53.93,54.25,53.93,77186.5,10.2439,54.21
"Apr 23, 2013",54.14,54.43,54.09,76561.7,10.2439,54.31
"Apr 24, 2013",54.38,54.38,54.162,77676.5,10.2439,54.26
"Apr 25, 2013",54.285,54.285,54.105,78629.7,10.2439,54.105
"Apr 26, 2013",54.225,54.445,54.082,80042.2,10.2439,54.38
