,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price,USA Inflation
365,2011-05-27,45.23,45.27,45.14,69237.9,8.720930000000001,45.18,3.568646
366,2011-05-30,45.105,45.143,44.997,69100.0,8.720930000000001,45.085,3.568646
367,2011-05-31,45.045,45.093,44.925,69211.6,8.720930000000001,45.06,3.568646
368,2011-06-01,45.005,45.005,44.775,68781.0,8.620689,44.845,3.558828
369,2011-06-02,44.805,44.985,44.805,69008.1,8.620689,44.825,3.558828
370,2011-06-03,44.77,44.93,44.7,68999.7,8.620689,44.83,3.558828
371,2011-06-06,44.745,44.825,44.645,69325.5,8.620689,44.755,3.558828
372,2011-06-07,44.685,44.83,44.575,69022.9,8.620689,44.675,3.558828
373,2011-06-08,44.635,44.755,44.525,68752.8,8.620689,44.705,3.558828
374,2011-06-09,44.655,44.77,44.545,68791.2,8.620689,44.735,3.558828
375,2011-06-10,44.67,44.773,44.55,68395.7,8.620689,44.73,3.558828
376,2011-06-13,44.69,44.92,44.61,68475.2,8.620689,44.865,3.558828
377,2011-06-14,44.788999999999994,44.864,44.619,67835.3,8.620689,44.746,3.558828
378,2011-06-15,44.66,44.84,44.55,68496.5,8.620689,44.77,3.558828
379,2011-06-16,44.67,44.97,44.62,68401.5,8.620689,44.905,3.558828
380,2011-06-17,44.85,44.975,44.76,68979.9,8.620689,44.8,3.558828
381,2011-06-20,44.74,45.065,44.63,69480.0,8.620689,45.0,3.558828
382,2011-06-21,44.91,44.975,44.78,69284.0,8.620689,44.845,3.558828
383,2011-06-22,44.76,44.915,44.64,69687.8,8.620689,44.895,3.558828
384,2011-06-23,44.81,45.01,44.66,68466.4,8.620689,44.955,3.558828
385,2011-06-24,44.845,45.025,44.785,68156.2,8.620689,44.995,3.558828
386,2011-06-27,44.91,45.15,44.82,67462.4,8.620689,45.035,3.558828
387,2011-06-28,44.96,45.075,44.85,67515.0,8.620689,45.04,3.558828
388,2011-06-29,44.96,45.05,44.75,67480.6,8.620689,44.865,3.558828
389,2011-06-30,44.79,44.79,44.55,67299.6,8.620689,44.7,3.558828
390,2011-07-01,44.66,44.665,44.5,66115.8,8.426967,44.63,3.628716
391,2011-07-04,44.55,44.55,44.34,66422.8,8.426967,44.43,3.628716
392,2011-07-05,44.431999999999995,44.545,44.35,67036.4,8.426967,44.43,3.628716
393,2011-07-06,44.402,44.505,44.335,67932.1,8.426967,44.48,3.628716
394,2011-07-07,44.42,44.461999999999996,44.28,67866.8,8.426967,44.28,3.628716
395,2011-07-08,44.25,44.42,44.2,68334.7,8.426967,44.38,3.628716
396,2011-07-11,44.345,44.498000000000005,44.295,69196.4,8.426967,44.485,3.628716
397,2011-07-12,44.45,44.77,44.4,69315.1,8.426967,44.705,3.628716
398,2011-07-13,44.585,44.63,44.515,70305.0,8.426967,44.525,3.628716
399,2011-07-14,44.44,44.57,44.43,70777.3,8.426967,44.505,3.628716
400,2011-07-15,44.455,44.59,44.405,70645.3,8.426967,44.515,3.628716
401,2011-07-18,44.44,44.67,44.39,71267.4,8.426967,44.57,3.628716
402,2011-07-19,44.51,44.605,44.44,71236.5,8.426967,44.495,3.628716
403,2011-07-20,44.425,44.505,44.365,70497.7,8.426967,44.45,3.628716
404,2011-07-21,44.405,44.532,44.335,71252.5,8.426967,44.405,3.628716
405,2011-07-22,44.36,44.417,44.27,71056.7,8.426967,44.35,3.628716
406,2011-07-25,44.275,44.442,44.245,71639.4,8.426967,44.4,3.628716
407,2011-07-26,44.345,44.345,44.085,71251.3,8.426967,44.18,3.628716
408,2011-07-27,44.125,44.175,43.855,71638.1,8.426967,44.085,3.628716
409,2011-07-28,44.025,44.177,43.985,71123.1,8.426967,44.08,3.628716
410,2011-07-29,44.02,44.25,43.96,71963.4,8.426967,44.21,3.628716
411,2011-08-01,44.105,44.108000000000004,43.995,71541.8,8.988764,44.07,3.771208
412,2011-08-02,44.01,44.34,43.97,72511.4,8.988764,44.24,3.771208
413,2011-08-03,44.185,44.41,44.155,73972.8,8.988764,44.315,3.771208
414,2011-08-04,44.245,44.58,44.165,74813.3,8.988764,44.545,3.771208
415,2011-08-05,44.46,44.855,44.43,74204.2,8.988764,44.72,3.771208
416,2011-08-08,44.645,45.065,44.575,76134.2,8.988764,44.97,3.771208
417,2011-08-09,44.905,45.395,44.905,78484.6,8.988764,45.21,3.771208
418,2011-08-10,45.105,45.355,44.95,80191.8,8.988764,45.255,3.771208
419,2011-08-11,45.175,45.455,45.165,79930.4,8.988764,45.415,3.771208
420,2011-08-12,45.32,45.46,45.19,78718.9,8.988764,45.4,3.771208
421,2011-08-15,45.295,45.346000000000004,45.185,78854.9,8.988764,45.345,3.771208
422,2011-08-16,45.245,45.39,45.105,80898.8,8.988764,45.385,3.771208
423,2011-08-17,45.255,45.46,45.135,81283.9,8.988764,45.41,3.771208
424,2011-08-18,45.305,45.751999999999995,45.235,83438.9,8.988764,45.745,3.771208
425,2011-08-19,45.65,45.755,45.59,84536.8,8.988764,45.67,3.771208
426,2011-08-22,45.755,46.095,45.57,85736.0,8.988764,45.57,3.771208
427,2011-08-23,45.665,45.758,45.525,85601.9,8.988764,45.625,3.771208
428,2011-08-24,45.535,46.045,45.495,81437.7,8.988764,45.995,3.771208
429,2011-08-25,45.895,46.22,45.805,79611.8,8.988764,46.045,3.771208
430,2011-08-26,45.96,46.19,45.88,82534.1,8.988764,46.16,3.771208
431,2011-08-29,46.055,46.075,45.77,82337.4,8.988764,46.055,3.771208
432,2011-08-30,45.955,46.145,45.9,84041.2,8.988764,46.09,3.771208
433,2011-08-31,45.99,45.99,45.8,83511.7,8.988764,45.8,3.771208
434,2011-09-01,45.75,45.76,45.67,83857.0,10.05587,45.67,3.868357
435,2011-09-02,45.655,45.995,45.655,85858.3,10.05587,45.785,3.868357
436,2011-09-05,45.755,46.025,45.655,87155.8,10.05587,45.992,3.868357
437,2011-09-06,45.895,46.155,45.815,87378.4,10.05587,46.115,3.868357
438,2011-09-07,46.005,46.19,45.905,83558.6,10.05587,46.165,3.868357
439,2011-09-08,46.055,46.275,45.945,85682.4,10.05587,46.19,3.868357
440,2011-09-09,46.105,46.67,46.06,86187.2,10.05587,46.49,3.868357
441,2011-09-12,46.445,47.235,46.345,86601.5,10.05587,47.225,3.868357
442,2011-09-13,47.135,47.66,46.965,86622.9,10.05587,47.595,3.868357
443,2011-09-14,47.485,48.005,47.365,86633.3,10.05587,47.645,3.868357
444,2011-09-15,47.55,47.927,47.45,84751.9,10.05587,47.57,3.868357
445,2011-09-16,47.47,47.525,47.17,84793.4,10.05587,47.33,3.868357
446,2011-09-19,47.33,47.845,47.25,85771.1,10.05587,47.81,3.868357
447,2011-09-20,47.685,48.248000000000005,47.645,86450.9,10.05587,48.055,3.868357
448,2011-09-21,47.97,48.4,47.84,86655.7,10.05587,48.33,3.868357
449,2011-09-22,48.255,49.585,48.175,85368.1,10.05587,49.575,3.868357
450,2011-09-23,49.65,49.895,49.045,83495.7,10.05587,49.35,3.868357
451,2011-09-26,49.345,49.78,49.245,79021.1,10.05587,49.45,3.868357
452,2011-09-27,49.365,49.365,48.795,81407.1,10.05587,48.915,3.868357
453,2011-09-28,48.975,49.22,48.655,80104.5,10.05587,49.095,3.868357
454,2011-09-29,48.995,49.165,48.855,78996.7,10.05587,48.975,3.868357
455,2011-09-30,49.04,49.23,48.84,79339.5,10.05587,49.02,3.868357
456,2011-10-03,48.965,49.575,48.915,81376.1,9.392265,49.155,3.5252
457,2011-10-04,49.065,49.475,49.065,80925.4,9.392265,49.405,3.5252
458,2011-10-05,49.305,49.522,49.12,79790.8,9.392265,49.345,3.5252
459,2011-10-06,49.25,49.26,49.14,80679.1,9.392265,49.15,3.5252
460,2011-10-07,49.11,49.23,48.9,81204.1,9.392265,49.04,3.5252
461,2011-10-10,49.015,49.145,48.815,81347.5,9.392265,48.975,3.5252
462,2011-10-11,48.885,49.4,48.755,82052.4,9.392265,49.34,3.5252
463,2011-10-12,49.235,49.48,48.895,82342.3,9.392265,48.955,3.5252
464,2011-10-13,48.965,49.235,48.805,81351.0,9.392265,49.125,3.5252
465,2011-10-14,49.06,49.225,48.9,82247.2,9.392265,49.02,3.5252
466,2011-10-17,48.935,49.035,48.685,82342.3,9.392265,48.955,3.5252
467,2011-10-18,48.885,49.395,48.845,80400.1,9.392265,49.295,3.5252
468,2011-10-19,49.215,49.25,49.095,81236.9,9.392265,49.16,3.5252
469,2011-10-20,49.086999999999996,49.898,49.028,80688.1,9.392265,49.806999999999995,3.5252
470,2011-10-21,49.72,50.33,49.65,82166.1,9.392265,49.85,3.5252
471,2011-10-24,49.805,50.015,49.725,82310.9,9.392265,49.825,3.5252
472,2011-10-25,49.745,49.77,49.385,81980.3,9.392265,49.505,3.5252
473,2011-10-26,49.405,49.505,49.345,84901.1,9.392265,49.505,3.5252
474,2011-10-27,49.425,49.505,49.005,85049.6,9.392265,49.005,3.5252
475,2011-10-28,48.93,48.94,48.62,84882.4,9.392265,48.62,3.5252
476,2011-10-31,48.755,48.91,48.535,83852.8,9.392265,48.695,3.5252
477,2011-11-01,48.595,49.385,48.595,83718.2,9.340659,49.275,3.394378
478,2011-11-02,49.205,49.43,49.105,85729.5,9.340659,49.185,3.394378
479,2011-11-03,49.175,49.562,48.975,86396.9,9.340659,49.145,3.394378
480,2011-11-04,49.05,49.29,48.98,85884.6,9.340659,49.0,3.394378
481,2011-11-07,49.11,49.11,48.94,87505.1,9.340659,48.95,3.394378
482,2011-11-08,49.13,49.52,49.13,88816.6,9.340659,49.31,3.394378
483,2011-11-09,49.35,50.19,49.22,89521.1,9.340659,50.06,3.394378
484,2011-11-10,50.18,50.18,49.985,88116.1,9.340659,49.985,3.394378
485,2011-11-11,50.37,50.37,49.975,88871.6,9.340659,50.005,3.394378
486,2011-11-14,49.965,50.43,49.865,89315.0,9.340659,50.405,3.394378
487,2011-11-15,50.295,50.745,50.18,90437.0,9.340659,50.63,3.394378
488,2011-11-16,50.67,50.97,50.57,89108.2,9.340659,50.75,3.394378
489,2011-11-17,50.745,50.955,50.595,88710.7,9.340659,50.955,3.394378
490,2011-11-18,50.885,51.405,50.735,88253.5,9.340659,51.235,3.394378
491,2011-11-21,51.175,52.215,51.095,88776.3,9.340659,52.065,3.394378
492,2011-11-22,52.17,52.735,52.02,88853.4,9.340659,52.49,3.394378
493,2011-11-23,52.45,52.515,51.82,88025.6,9.340659,52.24,3.394378
494,2011-11-24,52.365,52.365,52.025,88128.5,9.340659,52.07,3.394378
495,2011-11-25,52.075,52.46,51.96,88198.8,9.340659,52.14,3.394378
496,2011-11-28,52.13,52.145,51.87,89059.4,9.340659,51.96,3.394378
497,2011-11-29,51.965,52.13,51.86,89326.9,9.340659,51.91,3.394378
498,2011-11-30,52.03,52.435,51.84,91149.9,9.340659,52.13,3.394378
499,2011-12-01,52.1,52.21,51.37,90166.7,6.486486,51.37,2.962419
500,2011-12-02,51.47,51.605,51.11,89448.6,6.486486,51.11,2.962419
501,2011-12-05,51.07,51.472,50.95,89663.4,6.486486,51.26,2.962419
502,2011-12-06,51.417,51.417,51.24,87812.5,6.486486,51.24,2.962419
503,2011-12-07,51.22,51.728,51.21,89760.0,6.486486,51.63,2.962419
504,2011-12-08,51.725,51.915,51.54,88759.8,6.486486,51.71,2.962419
505,2011-12-09,51.755,52.355,51.665,88927.8,6.486486,51.875,2.962419
506,2011-12-12,52.175,52.855,52.125,87696.3,6.486486,52.605,2.962419
507,2011-12-13,52.59,53.525,52.56,89018.8,6.486486,53.1,2.962419
508,2011-12-14,53.23,53.89,53.15,86097.1,6.486486,53.61,2.962419
509,2011-12-15,53.71,54.33,53.52,84437.2,6.486486,53.52,2.962419
510,2011-12-16,53.65,53.65,52.21,84019.7,6.486486,52.5,2.962419
511,2011-12-19,52.48,53.25,52.42,84358.4,6.486486,52.7,2.962419
512,2011-12-20,52.79,53.1,52.65,85313.8,6.486486,52.77,2.962419
513,2011-12-21,52.88,52.88,52.4,84436.1,6.486486,52.4,2.962419
514,2011-12-22,52.505,52.865,52.425,84702.7,6.486486,52.565,2.962419
515,2011-12-23,52.74,52.98,52.64,85086.3,6.486486,52.79,2.962419
516,2011-12-26,52.78,52.94,52.67,85086.3,6.486486,52.72,2.962419
517,2011-12-27,52.815,53.13,52.76,85192.7,6.486486,52.92,2.962419
518,2011-12-28,53.03,53.445,52.86,83239.4,6.486486,52.89,2.962419
519,2011-12-29,52.885,53.495,52.885,81227.2,6.486486,53.005,2.962419
520,2011-12-30,53.005,53.365,52.905,81303.8,6.486486,53.015,2.962419
521,2012-01-02,53.26,53.345,53.115,81303.8,5.3191489999999995,53.305,2.925217
522,2012-01-03,53.195,53.3,53.1,85037.6,5.3191489999999995,53.1,2.925217
523,2012-01-04,53.1,53.21,52.86,85416.4,5.3191489999999995,52.86,2.925217
524,2012-01-05,53.02,53.06,52.615,84723.0,5.3191489999999995,52.87,2.925217
525,2012-01-06,52.872,52.99,52.68,85221.9,5.3191489999999995,52.68,2.925217
526,2012-01-09,52.681999999999995,52.885,52.4,84795.6,5.3191489999999995,52.4,2.925217
527,2012-01-10,52.402,52.51,51.6,84641.1,5.3191489999999995,51.6,2.925217
528,2012-01-11,51.647,51.915,51.53,84838.7,5.3191489999999995,51.785,2.925217
529,2012-01-12,51.87,51.935,51.52,85715.9,5.3191489999999995,51.52,2.925217
530,2012-01-13,51.49,51.595,51.31,84285.5,5.3191489999999995,51.44,2.925217
531,2012-01-16,51.437,51.8,51.365,84290.0,5.3191489999999995,51.365,2.925217
532,2012-01-17,51.34,51.34,50.64,84017.1,5.3191489999999995,50.8,2.925217
533,2012-01-18,50.78,50.875,50.31,82975.8,5.3191489999999995,50.31,2.925217
534,2012-01-19,50.31,50.465,50.08,83172.0,5.3191489999999995,50.15,2.925217
535,2012-01-20,50.3,50.49,50.14,83187.2,5.3191489999999995,50.23,2.925217
536,2012-01-23,50.42,50.42,49.97,83938.3,5.3191489999999995,49.97,2.925217
537,2012-01-24,49.965,50.185,49.915,83399.9,5.3191489999999995,50.005,2.925217
538,2012-01-25,50.01,50.255,49.87,82689.7,5.3191489999999995,50.01,2.925217
539,2012-01-26,50.0,50.0,49.43,86548.6,5.3191489999999995,49.43,2.925217
540,2012-01-27,49.425,49.825,49.305,85109.1,5.3191489999999995,49.395,2.925217
541,2012-01-30,49.36,49.815,49.242,86095.6,5.3191489999999995,49.6,2.925217
542,2012-01-31,49.615,49.755,49.335,86232.1,5.3191489999999995,49.515,2.925217
543,2012-02-01,49.51,49.675,49.08,85729.8,7.5675669999999995,49.14,2.871099
544,2012-02-02,49.135,49.27,48.96,86070.4,7.5675669999999995,49.035,2.871099
545,2012-02-03,49.03,49.2,48.61,84428.4,7.5675669999999995,48.61,2.871099
546,2012-02-06,48.605,49.145,48.605,84334.1,7.5675669999999995,49.06,2.871099
547,2012-02-07,49.07,49.255,48.83,84829.4,7.5675669999999995,49.125,2.871099
548,2012-02-08,49.215,49.265,48.965,85824.6,7.5675669999999995,49.075,2.871099
549,2012-02-09,49.155,49.525,49.055,86530.4,7.5675669999999995,49.445,2.871099
550,2012-02-10,49.5,49.77,49.35,84556.7,7.5675669999999995,49.36,2.871099
551,2012-02-13,49.36,49.55,49.13,84615.4,7.5675669999999995,49.15,2.871099
552,2012-02-14,49.2,49.49,49.1,85006.5,7.5675669999999995,49.49,2.871099
553,2012-02-15,49.375,49.415,49.195,85419.6,7.5675669999999995,49.385,2.871099
554,2012-02-16,49.295,49.44,49.29,84433.8,7.5675669999999995,49.29,2.871099
555,2012-02-17,49.3,49.365,49.145,84900.8,7.5675669999999995,49.325,2.871099
556,2012-02-20,49.335,49.335,49.115,85393.6,7.5675669999999995,49.155,2.871099
557,2012-02-21,49.22,49.335,49.065,86193.9,7.5675669999999995,49.225,2.871099
558,2012-02-22,49.315,49.315,49.13,86242.2,7.5675669999999995,49.17,2.871099
559,2012-02-23,49.23,49.33,49.1,87419.5,7.5675669999999995,49.1,2.871099
560,2012-02-24,49.205,49.205,48.94,86982.0,7.5675669999999995,49.015,2.871099
561,2012-02-27,49.01,49.31,48.9,87226.7,7.5675669999999995,49.17,2.871099
562,2012-02-28,49.23,49.239,48.96,87402.6,7.5675669999999995,48.97,2.871099
563,2012-02-29,49.08,49.11,48.83,86747.7,7.5675669999999995,49.11,2.871099
564,2012-03-01,49.015,49.265,49.015,84354.5,8.648648,49.23,2.651398
565,2012-03-02,49.185,49.605,49.165,84505.0,8.648648,49.525,2.651398
566,2012-03-05,49.522,49.96,49.48,84977.2,8.648648,49.83,2.651398
567,2012-03-06,49.84,50.39,49.665,84059.2,8.648648,50.365,2.651398
568,2012-03-07,50.37,50.762,50.24,84353.1,8.648648,50.28,2.651398
569,2012-03-08,50.29,50.305,50.08,84981.6,8.648648,50.08,2.651398
570,2012-03-09,50.05,50.085,49.76,84113.4,8.648648,49.76,2.651398
571,2012-03-12,49.73,50.045,49.73,84832.6,8.648648,49.975,2.651398
572,2012-03-13,49.985,50.03,49.805,84373.2,8.648648,49.855,2.651398
573,2012-03-14,49.93,50.03,49.8,82072.7,8.648648,49.93,2.651398
574,2012-03-15,49.925,50.505,49.925,83034.5,8.648648,50.295,2.651398
575,2012-03-16,50.39,50.445,50.12,83206.7,8.648648,50.14,2.651398
576,2012-03-19,50.185,50.275,50.082,83465.4,8.648648,50.175,2.651398
577,2012-03-20,50.245,50.535,50.165,83491.9,8.648648,50.535,2.651398
578,2012-03-21,50.405,50.695,50.315,83559.2,8.648648,50.635,2.651398
579,2012-03-22,50.675,51.305,50.525,83696.7,8.648648,51.295,2.651398
580,2012-03-23,51.175,51.245,51.075,85155.2,8.648648,51.175,2.651398
581,2012-03-26,51.18,51.495,51.03,86247.2,8.648648,51.03,2.651398
582,2012-03-27,51.032,51.16,50.57,85894.4,8.648648,50.67,2.651398
583,2012-03-28,50.685,51.025,50.595,85199.5,8.648648,50.78,2.651398
584,2012-03-29,50.79,51.425,50.745,85087.8,8.648648,51.345,2.651398
585,2012-03-30,51.405,51.405,50.805,84696.1,8.648648,50.875,2.651398
586,2012-04-02,50.85,50.93,50.79,85460.2,10.21505,50.8,2.30274
587,2012-04-03,50.88,50.88,50.519,84969.1,10.21505,50.56,2.30274
588,2012-04-04,50.82,51.24,50.81,82792.6,10.21505,51.05,2.30274
589,2012-04-05,51.12,51.17,50.97,83303.3,10.21505,51.04,2.30274
590,2012-04-06,51.115,51.155,51.005,83303.3,10.21505,51.115,2.30274
591,2012-04-09,51.155,51.413000000000004,51.035,83662.1,10.21505,51.195,2.30274
592,2012-04-10,51.155,51.495,51.055,84444.0,10.21505,51.485,2.30274
593,2012-04-11,51.49,51.655,51.275,85287.5,10.21505,51.465,2.30274
594,2012-04-12,51.435,51.61,51.225,85886.0,10.21505,51.235,2.30274
595,2012-04-13,51.21,51.58,51.17,85708.1,10.21505,51.55,2.30274
596,2012-04-16,51.54,51.735,51.345,85418.8,10.21505,51.615,2.30274
597,2012-04-17,51.685,51.685,51.395,84334.5,10.21505,51.395,2.30274
598,2012-04-18,51.48,51.84,51.345,85035.9,10.21505,51.73,2.30274
599,2012-04-19,51.805,52.18,51.625,85791.7,10.21505,52.085,2.30274
600,2012-04-20,52.145,52.205,51.955,85513.9,10.21505,52.075,2.30274
601,2012-04-23,52.09,52.585,51.945,85587.7,10.21505,52.385,2.30274
602,2012-04-24,52.51,52.875,52.33,87044.1,10.21505,52.59,2.30274
603,2012-04-25,52.685,52.755,52.45,86153.8,10.21505,52.46,2.30274
604,2012-04-26,52.55,52.66,52.365,86866.6,10.21505,52.41,2.30274
605,2012-04-27,52.355,52.73,52.265,87433.6,10.21505,52.545,2.30274
606,2012-04-30,52.525,52.755,52.405,87020.9,10.21505,52.665,2.30274
607,2012-05-01,52.735,52.735,52.505,87692.8,10.16043,52.505,1.7042540000000002
608,2012-05-02,52.6,53.035,52.495,87319.3,10.16043,52.985,1.7042540000000002
609,2012-05-03,52.965,53.475,52.845,87529.5,10.16043,53.335,1.7042540000000002
610,2012-05-04,53.415,53.925,53.325,88047.5,10.16043,53.475,1.7042540000000002
611,2012-05-07,53.425,53.775,52.825,86962.6,10.16043,52.845,1.7042540000000002
612,2012-05-08,52.91,53.32,52.675,85293.1,10.16043,53.125,1.7042540000000002
613,2012-05-09,53.125,53.885,53.105,85004.0,10.16043,53.755,1.7042540000000002
614,2012-05-10,53.83,53.92,52.955,85335.9,10.16043,53.26,1.7042540000000002
615,2012-05-11,53.225,53.695,53.155,84777.6,10.16043,53.635,1.7042540000000002
616,2012-05-14,53.665,53.975,53.535,83917.4,10.16043,53.925,1.7042540000000002
617,2012-05-15,53.965,54.12,53.585,83747.5,10.16043,53.795,1.7042540000000002
618,2012-05-16,53.795,54.52,53.735,84373.9,10.16043,54.345,1.7042540000000002
619,2012-05-17,54.5,54.59,54.21,84778.5,10.16043,54.36,1.7042540000000002
620,2012-05-18,54.475,54.915,54.325,86588.0,10.16043,54.425,1.7042540000000002
621,2012-05-21,54.46,55.06,54.44,87547.7,10.16043,54.98,1.7042540000000002
622,2012-05-22,55.035,55.47,54.725,87733.8,10.16043,55.345,1.7042540000000002
623,2012-05-23,55.395,56.225,55.26,86887.3,10.16043,55.96,1.7042540000000002
624,2012-05-24,56.0,56.391999999999996,55.56,87490.9,10.16043,55.56,1.7042540000000002
625,2012-05-25,55.655,56.09,55.24,86958.2,10.16043,55.375,1.7042540000000002
626,2012-05-28,55.295,55.37,55.015,86886.4,10.16043,55.19,1.7042540000000002
627,2012-05-29,55.19,55.89,55.11,88159.8,10.16043,55.62,1.7042540000000002
628,2012-05-30,55.675,56.25,55.675,86432.5,10.16043,56.14,1.7042540000000002
629,2012-05-31,56.235,56.53,55.74,87493.4,10.16043,56.04,1.7042540000000002
630,2012-06-01,56.085,56.29,55.45,89759.3,10.05291,55.545,1.663994
631,2012-06-04,55.505,55.68,55.251999999999995,89181.2,10.05291,55.655,1.663994
632,2012-06-05,55.655,55.92,55.28,89365.9,10.05291,55.55,1.663994
633,2012-06-06,55.645,55.645,55.27,90579.0,10.05291,55.27,1.663994
634,2012-06-07,55.37,55.37,54.835,88506.6,10.05291,54.965,1.663994
635,2012-06-08,54.945,55.66,54.945,87503.6,10.05291,55.425,1.663994
636,2012-06-11,55.13,55.825,55.02,88327.8,10.05291,55.7,1.663994
637,2012-06-12,55.74,56.075,55.655,89343.0,10.05291,55.805,1.663994
638,2012-06-13,55.805,55.93,55.52,90011.8,10.05291,55.57,1.663994
639,2012-06-14,55.685,55.89,55.62,90130.1,10.05291,55.71,1.663994
640,2012-06-15,55.805,55.805,55.35,90597.1,10.05291,55.395,1.663994
641,2012-06-18,55.33,56.035,55.27,90459.9,10.05291,55.83,1.663994
642,2012-06-19,55.92,56.135,55.795,91019.9,10.05291,55.885,1.663994
643,2012-06-20,55.96,56.25,55.79,89768.1,10.05291,56.15,1.663994
644,2012-06-21,56.16,56.565,56.11,89165.5,10.05291,56.26,1.663994
645,2012-06-22,56.305,57.33,56.205,89499.6,10.05291,57.125,1.663994
646,2012-06-25,56.725,57.135,56.38,89639.1,10.05291,56.965,1.663994
647,2012-06-26,57.015,57.205,56.835,89899.0,10.05291,56.965,1.663994
648,2012-06-27,57.01,57.25,56.83,89982.6,10.05291,56.89,1.663994
649,2012-06-28,56.985,57.115,56.765,88780.0,10.05291,56.825,1.663994
650,2012-06-29,56.81,56.81,55.51,89252.2,10.05291,55.51,1.663994
651,2012-07-02,55.49,55.92,55.39,88507.2,9.844560000000001,55.39,1.408451
652,2012-07-03,55.44,55.45,54.22,88396.4,9.844560000000001,54.22,1.408451
653,2012-07-04,54.375,54.865,54.185,87855.1,9.844560000000001,54.545,1.408451
654,2012-07-05,54.495,55.235,54.435,88436.5,9.844560000000001,54.965,1.408451
655,2012-07-06,54.95,55.65,54.95,88229.2,9.844560000000001,55.41,1.408451
656,2012-07-09,55.933,56.08,55.818000000000005,88569.8,9.844560000000001,55.85,1.408451
657,2012-07-10,55.825,55.945,55.335,88352.9,9.844560000000001,55.395,1.408451
658,2012-07-11,55.4,55.735,55.255,87393.4,9.844560000000001,55.53,1.408451
659,2012-07-12,55.63,55.96,55.45,86947.7,9.844560000000001,55.84,1.408451
660,2012-07-13,55.935,55.935,55.105,88015.8,9.844560000000001,55.145,1.408451
661,2012-07-16,54.905,55.375,54.766999999999996,87873.4,9.844560000000001,55.055,1.408451
662,2012-07-17,55.03,55.22,54.81,87418.6,9.844560000000001,55.04,1.408451
663,2012-07-18,55.11,55.555,54.96,87355.5,9.844560000000001,55.32,1.408451
664,2012-07-19,55.265,55.455,55.115,87365.5,9.844560000000001,55.175,1.408451
665,2012-07-20,55.125,55.335,55.045,87032.6,9.844560000000001,55.325,1.408451
666,2012-07-23,55.31,55.985,55.23,87920.2,9.844560000000001,55.93,1.408451
667,2012-07-24,55.975,56.23,55.905,88923.2,9.844560000000001,56.18,1.408451
668,2012-07-25,56.125,56.445,56.025,89920.2,9.844560000000001,56.025,1.408451
669,2012-07-26,56.17,56.17,55.41,90211.6,9.844560000000001,55.5,1.408451
670,2012-07-27,55.535,55.635,55.245,89554.0,9.844560000000001,55.255,1.408451
671,2012-07-30,55.25,55.62,55.14,89752.8,9.844560000000001,55.44,1.408451
672,2012-07-31,55.595,55.865,55.41,90207.5,9.844560000000001,55.56,1.408451
673,2012-08-01,55.655,55.755,55.425,88720.5,10.309280000000001,55.475,1.692379
674,2012-08-02,55.475,55.9,55.475,89176.5,10.309280000000001,55.845,1.692379
675,2012-08-03,55.845,56.2,55.725,89319.5,10.309280000000001,55.755,1.692379
676,2012-08-06,55.485,55.655,55.233999999999995,89290.6,10.309280000000001,55.525,1.692379
677,2012-08-07,55.525,55.525,55.065,88854.7,10.309280000000001,55.07,1.692379
678,2012-08-08,55.07,55.425,54.96,89188.5,10.309280000000001,55.285,1.692379
679,2012-08-09,55.43,55.43,55.055,89349.9,10.309280000000001,55.18,1.692379
680,2012-08-10,55.275,55.475,55.145,89543.5,10.309280000000001,55.285,1.692379
681,2012-08-13,55.341,55.48,55.188,89919.0,10.309280000000001,55.345,1.692379
682,2012-08-14,55.35,55.785,55.35,89074.6,10.309280000000001,55.61,1.692379
683,2012-08-15,55.66,55.66,55.53,89297.6,10.309280000000001,55.53,1.692379
684,2012-08-16,55.655,56.04,55.625,89715.6,10.309280000000001,55.625,1.692379
685,2012-08-17,55.625,55.785,55.61,89901.2,10.309280000000001,55.735,1.692379
686,2012-08-20,55.655,55.675,55.505,89915.1,10.309280000000001,55.505,1.692379
687,2012-08-21,55.67,55.67,55.31,91025.0,10.309280000000001,55.31,1.692379
688,2012-08-22,55.365,55.555,55.315,91098.2,10.309280000000001,55.5,1.692379
689,2012-08-23,55.49,55.49,55.12,92055.0,10.309280000000001,55.265,1.692379
690,2012-08-24,55.265,55.555,55.183,92476.8,10.309280000000001,55.505,1.692379
691,2012-08-27,55.42,55.725,55.345,92810.2,10.309280000000001,55.695,1.692379
692,2012-08-28,55.695,55.895,55.623000000000005,92953.5,10.309280000000001,55.665,1.692379
693,2012-08-29,55.67,55.781000000000006,55.574,92337.5,10.309280000000001,55.705,1.692379
694,2012-08-30,55.63,55.755,55.575,92348.7,10.309280000000001,55.635,1.692379
695,2012-08-31,55.635,55.78,55.52,91697.8,10.309280000000001,55.525,1.692379
696,2012-09-03,55.528,55.595,55.405,93937.4,9.137055,55.535,1.991282
697,2012-09-04,55.535,55.705,55.365,94429.6,9.137055,55.615,1.991282
698,2012-09-05,55.655,55.995,55.655,94403.4,9.137055,55.91,1.991282
699,2012-09-06,55.91,56.03,55.625,94805.2,9.137055,55.665,1.991282
700,2012-09-07,55.665,55.665,55.275,95765.8,9.137055,55.365,1.991282
