,Date,Open,INR Gold Price per Troy,IND Inflation,USA Inflation,Foreign direct investment net inflows (% of GDP) - IND,Foreign direct investment net inflows (% of GDP),Today Price
445,2011-09-16,47.47,84793.4,10.05587,3.868357,2.002065552,1.698016861,47.33
446,2011-09-19,47.33,85771.1,10.05587,3.868357,2.002065552,1.698016861,47.81
447,2011-09-20,47.685,86450.9,10.05587,3.868357,2.002065552,1.698016861,48.055
448,2011-09-21,47.97,86655.7,10.05587,3.868357,2.002065552,1.698016861,48.33
449,2011-09-22,48.255,85368.1,10.05587,3.868357,2.002065552,1.698016861,49.575
450,2011-09-23,49.65,83495.7,10.05587,3.868357,2.002065552,1.698016861,49.35
451,2011-09-26,49.345,79021.1,10.05587,3.868357,2.002065552,1.698016861,49.45
452,2011-09-27,49.365,81407.1,10.05587,3.868357,2.002065552,1.698016861,48.915
453,2011-09-28,48.975,80104.5,10.05587,3.868357,2.002065552,1.698016861,49.095
454,2011-09-29,48.995,78996.7,10.05587,3.868357,2.002065552,1.698016861,48.975
455,2011-09-30,49.04,79339.5,10.05587,3.868357,2.002065552,1.698016861,49.02
456,2011-10-03,48.965,81376.1,9.392265,3.5252,2.002065552,1.698016861,49.155
457,2011-10-04,49.065,80925.4,9.392265,3.5252,2.002065552,1.698016861,49.405
458,2011-10-05,49.305,79790.8,9.392265,3.5252,2.002065552,1.698016861,49.345
459,2011-10-06,49.25,80679.1,9.392265,3.5252,2.002065552,1.698016861,49.15
460,2011-10-07,49.11,81204.1,9.392265,3.5252,2.002065552,1.698016861,49.04
461,2011-10-10,49.015,81347.5,9.392265,3.5252,2.002065552,1.698016861,48.975
462,2011-10-11,48.885,82052.4,9.392265,3.5252,2.002065552,1.698016861,49.34
463,2011-10-12,49.235,82342.3,9.392265,3.5252,2.002065552,1.698016861,48.955
464,2011-10-13,48.965,81351,9.392265,3.5252,2.002065552,1.698016861,49.125
465,2011-10-14,49.06,82247.2,9.392265,3.5252,2.002065552,1.698016861,49.02
466,2011-10-17,48.935,82342.3,9.392265,3.5252,2.002065552,1.698016861,48.955
467,2011-10-18,48.885,80400.1,9.392265,3.5252,2.002065552,1.698016861,49.295
468,2011-10-19,49.215,81236.9,9.392265,3.5252,2.002065552,1.698016861,49.16
469,2011-10-20,49.087,80688.1,9.392265,3.5252,2.002065552,1.698016861,49.807
470,2011-10-21,49.72,82166.1,9.392265,3.5252,2.002065552,1.698016861,49.85
471,2011-10-24,49.805,82310.9,9.392265,3.5252,2.002065552,1.698016861,49.825
472,2011-10-25,49.745,81980.3,9.392265,3.5252,2.002065552,1.698016861,49.505
473,2011-10-26,49.405,84901.1,9.392265,3.5252,2.002065552,1.698016861,49.505
474,2011-10-27,49.425,85049.6,9.392265,3.5252,2.002065552,1.698016861,49.005
475,2011-10-28,48.93,84882.4,9.392265,3.5252,2.002065552,1.698016861,48.62
476,2011-10-31,48.755,83852.8,9.392265,3.5252,2.002065552,1.698016861,48.695
477,2011-11-01,48.595,83718.2,9.340659,3.394378,2.002065552,1.698016861,49.275
478,2011-11-02,49.205,85729.5,9.340659,3.394378,2.002065552,1.698016861,49.185
479,2011-11-03,49.175,86396.9,9.340659,3.394378,2.002065552,1.698016861,49.145
480,2011-11-04,49.05,85884.6,9.340659,3.394378,2.002065552,1.698016861,49
481,2011-11-07,49.11,87505.1,9.340659,3.394378,2.002065552,1.698016861,48.95
482,2011-11-08,49.13,88816.6,9.340659,3.394378,2.002065552,1.698016861,49.31
483,2011-11-09,49.35,89521.1,9.340659,3.394378,2.002065552,1.698016861,50.06
484,2011-11-10,50.18,88116.1,9.340659,3.394378,2.002065552,1.698016861,49.985
485,2011-11-11,50.37,88871.6,9.340659,3.394378,2.002065552,1.698016861,50.005
486,2011-11-14,49.965,89315,9.340659,3.394378,2.002065552,1.698016861,50.405
487,2011-11-15,50.295,90437,9.340659,3.394378,2.002065552,1.698016861,50.63
488,2011-11-16,50.67,89108.2,9.340659,3.394378,2.002065552,1.698016861,50.75
489,2011-11-17,50.745,88710.7,9.340659,3.394378,2.002065552,1.698016861,50.955
490,2011-11-18,50.885,88253.5,9.340659,3.394378,2.002065552,1.698016861,51.235
491,2011-11-21,51.175,88776.3,9.340659,3.394378,2.002065552,1.698016861,52.065
492,2011-11-22,52.17,88853.4,9.340659,3.394378,2.002065552,1.698016861,52.49
493,2011-11-23,52.45,88025.6,9.340659,3.394378,2.002065552,1.698016861,52.24
494,2011-11-24,52.365,88128.5,9.340659,3.394378,2.002065552,1.698016861,52.07
495,2011-11-25,52.075,88198.8,9.340659,3.394378,2.002065552,1.698016861,52.14
496,2011-11-28,52.13,89059.4,9.340659,3.394378,2.002065552,1.698016861,51.96
497,2011-11-29,51.965,89326.9,9.340659,3.394378,2.002065552,1.698016861,51.91
498,2011-11-30,52.03,91149.9,9.340659,3.394378,2.002065552,1.698016861,52.13
499,2011-12-01,52.1,90166.7,6.486486,2.962419,2.002065552,1.698016861,51.37
500,2011-12-02,51.47,89448.6,6.486486,2.962419,2.002065552,1.698016861,51.11
501,2011-12-05,51.07,89663.4,6.486486,2.962419,2.002065552,1.698016861,51.26
502,2011-12-06,51.417,87812.5,6.486486,2.962419,2.002065552,1.698016861,51.24
503,2011-12-07,51.22,89760,6.486486,2.962419,2.002065552,1.698016861,51.63
504,2011-12-08,51.725,88759.8,6.486486,2.962419,2.002065552,1.698016861,51.71
505,2011-12-09,51.755,88927.8,6.486486,2.962419,2.002065552,1.698016861,51.875
506,2011-12-12,52.175,87696.3,6.486486,2.962419,2.002065552,1.698016861,52.605
507,2011-12-13,52.59,89018.8,6.486486,2.962419,2.002065552,1.698016861,53.1
508,2011-12-14,53.23,86097.1,6.486486,2.962419,2.002065552,1.698016861,53.61
509,2011-12-15,53.71,84437.2,6.486486,2.962419,2.002065552,1.698016861,53.52
510,2011-12-16,53.65,84019.7,6.486486,2.962419,2.002065552,1.698016861,52.5
511,2011-12-19,52.48,84358.4,6.486486,2.962419,2.002065552,1.698016861,52.7
512,2011-12-20,52.79,85313.8,6.486486,2.962419,2.002065552,1.698016861,52.77
513,2011-12-21,52.88,84436.1,6.486486,2.962419,2.002065552,1.698016861,52.4
514,2011-12-22,52.505,84702.7,6.486486,2.962419,2.002065552,1.698016861,52.565
515,2011-12-23,52.74,85086.3,6.486486,2.962419,2.002065552,1.698016861,52.79
516,2011-12-26,52.78,85086.3,6.486486,2.962419,2.002065552,1.698016861,52.72
517,2011-12-27,52.815,85192.7,6.486486,2.962419,2.002065552,1.698016861,52.92
518,2011-12-28,53.03,83239.4,6.486486,2.962419,2.002065552,1.698016861,52.89
519,2011-12-29,52.885,81227.2,6.486486,2.962419,2.002065552,1.698016861,53.005
520,2011-12-30,53.005,81303.8,6.486486,2.962419,2.002065552,1.698016861,53.015
521,2012-01-02,53.26,81303.8,5.319149,2.925217,1.312934337,1.549619613,53.305
522,2012-01-03,53.195,85037.6,5.319149,2.925217,1.312934337,1.549619613,53.1
523,2012-01-04,53.1,85416.4,5.319149,2.925217,1.312934337,1.549619613,52.86
524,2012-01-05,53.02,84723,5.319149,2.925217,1.312934337,1.549619613,52.87
525,2012-01-06,52.872,85221.9,5.319149,2.925217,1.312934337,1.549619613,52.68
526,2012-01-09,52.682,84795.6,5.319149,2.925217,1.312934337,1.549619613,52.4
527,2012-01-10,52.402,84641.1,5.319149,2.925217,1.312934337,1.549619613,51.6
528,2012-01-11,51.647,84838.7,5.319149,2.925217,1.312934337,1.549619613,51.785
529,2012-01-12,51.87,85715.9,5.319149,2.925217,1.312934337,1.549619613,51.52
530,2012-01-13,51.49,84285.5,5.319149,2.925217,1.312934337,1.549619613,51.44
531,2012-01-16,51.437,84290,5.319149,2.925217,1.312934337,1.549619613,51.365
532,2012-01-17,51.34,84017.1,5.319149,2.925217,1.312934337,1.549619613,50.8
533,2012-01-18,50.78,82975.8,5.319149,2.925217,1.312934337,1.549619613,50.31
534,2012-01-19,50.31,83172,5.319149,2.925217,1.312934337,1.549619613,50.15
535,2012-01-20,50.3,83187.2,5.319149,2.925217,1.312934337,1.549619613,50.23
536,2012-01-23,50.42,83938.3,5.319149,2.925217,1.312934337,1.549619613,49.97
537,2012-01-24,49.965,83399.9,5.319149,2.925217,1.312934337,1.549619613,50.005
538,2012-01-25,50.01,82689.7,5.319149,2.925217,1.312934337,1.549619613,50.01
539,2012-01-26,50,86548.6,5.319149,2.925217,1.312934337,1.549619613,49.43
540,2012-01-27,49.425,85109.1,5.319149,2.925217,1.312934337,1.549619613,49.395
541,2012-01-30,49.36,86095.6,5.319149,2.925217,1.312934337,1.549619613,49.6
542,2012-01-31,49.615,86232.1,5.319149,2.925217,1.312934337,1.549619613,49.515
543,2012-02-01,49.51,85729.8,7.567567,2.871099,1.312934337,1.549619613,49.14
544,2012-02-02,49.135,86070.4,7.567567,2.871099,1.312934337,1.549619613,49.035
545,2012-02-03,49.03,84428.4,7.567567,2.871099,1.312934337,1.549619613,48.61
546,2012-02-06,48.605,84334.1,7.567567,2.871099,1.312934337,1.549619613,49.06
547,2012-02-07,49.07,84829.4,7.567567,2.871099,1.312934337,1.549619613,49.125
548,2012-02-08,49.215,85824.6,7.567567,2.871099,1.312934337,1.549619613,49.075
549,2012-02-09,49.155,86530.4,7.567567,2.871099,1.312934337,1.549619613,49.445
550,2012-02-10,49.5,84556.7,7.567567,2.871099,1.312934337,1.549619613,49.36
551,2012-02-13,49.36,84615.4,7.567567,2.871099,1.312934337,1.549619613,49.15
552,2012-02-14,49.2,85006.5,7.567567,2.871099,1.312934337,1.549619613,49.49
553,2012-02-15,49.375,85419.6,7.567567,2.871099,1.312934337,1.549619613,49.385
554,2012-02-16,49.295,84433.8,7.567567,2.871099,1.312934337,1.549619613,49.29
555,2012-02-17,49.3,84900.8,7.567567,2.871099,1.312934337,1.549619613,49.325
556,2012-02-20,49.335,85393.6,7.567567,2.871099,1.312934337,1.549619613,49.155
557,2012-02-21,49.22,86193.9,7.567567,2.871099,1.312934337,1.549619613,49.225
558,2012-02-22,49.315,86242.2,7.567567,2.871099,1.312934337,1.549619613,49.17
559,2012-02-23,49.23,87419.5,7.567567,2.871099,1.312934337,1.549619613,49.1
560,2012-02-24,49.205,86982,7.567567,2.871099,1.312934337,1.549619613,49.015
561,2012-02-27,49.01,87226.7,7.567567,2.871099,1.312934337,1.549619613,49.17
562,2012-02-28,49.23,87402.6,7.567567,2.871099,1.312934337,1.549619613,48.97
563,2012-02-29,49.08,86747.7,7.567567,2.871099,1.312934337,1.549619613,49.11
564,2012-03-01,49.015,84354.5,8.648648,2.651398,1.312934337,1.549619613,49.23
565,2012-03-02,49.185,84505,8.648648,2.651398,1.312934337,1.549619613,49.525
566,2012-03-05,49.522,84977.2,8.648648,2.651398,1.312934337,1.549619613,49.83
567,2012-03-06,49.84,84059.2,8.648648,2.651398,1.312934337,1.549619613,50.365
568,2012-03-07,50.37,84353.1,8.648648,2.651398,1.312934337,1.549619613,50.28
569,2012-03-08,50.29,84981.6,8.648648,2.651398,1.312934337,1.549619613,50.08
570,2012-03-09,50.05,84113.4,8.648648,2.651398,1.312934337,1.549619613,49.76
571,2012-03-12,49.73,84832.6,8.648648,2.651398,1.312934337,1.549619613,49.975
572,2012-03-13,49.985,84373.2,8.648648,2.651398,1.312934337,1.549619613,49.855
573,2012-03-14,49.93,82072.7,8.648648,2.651398,1.312934337,1.549619613,49.93
574,2012-03-15,49.925,83034.5,8.648648,2.651398,1.312934337,1.549619613,50.295
575,2012-03-16,50.39,83206.7,8.648648,2.651398,1.312934337,1.549619613,50.14
576,2012-03-19,50.185,83465.4,8.648648,2.651398,1.312934337,1.549619613,50.175
577,2012-03-20,50.245,83491.9,8.648648,2.651398,1.312934337,1.549619613,50.535
578,2012-03-21,50.405,83559.2,8.648648,2.651398,1.312934337,1.549619613,50.635
579,2012-03-22,50.675,83696.7,8.648648,2.651398,1.312934337,1.549619613,51.295
580,2012-03-23,51.175,85155.2,8.648648,2.651398,1.312934337,1.549619613,51.175
581,2012-03-26,51.18,86247.2,8.648648,2.651398,1.312934337,1.549619613,51.03
582,2012-03-27,51.032,85894.4,8.648648,2.651398,1.312934337,1.549619613,50.67
583,2012-03-28,50.685,85199.5,8.648648,2.651398,1.312934337,1.549619613,50.78
584,2012-03-29,50.79,85087.8,8.648648,2.651398,1.312934337,1.549619613,51.345
585,2012-03-30,51.405,84696.1,8.648648,2.651398,1.312934337,1.549619613,50.875
586,2012-04-02,50.85,85460.2,10.21505,2.30274,1.312934337,1.549619613,50.8
587,2012-04-03,50.88,84969.1,10.21505,2.30274,1.312934337,1.549619613,50.56
588,2012-04-04,50.82,82792.6,10.21505,2.30274,1.312934337,1.549619613,51.05
589,2012-04-05,51.12,83303.3,10.21505,2.30274,1.312934337,1.549619613,51.04
590,2012-04-06,51.115,83303.3,10.21505,2.30274,1.312934337,1.549619613,51.115
591,2012-04-09,51.155,83662.1,10.21505,2.30274,1.312934337,1.549619613,51.195
592,2012-04-10,51.155,84444,10.21505,2.30274,1.312934337,1.549619613,51.485
593,2012-04-11,51.49,85287.5,10.21505,2.30274,1.312934337,1.549619613,51.465
594,2012-04-12,51.435,85886,10.21505,2.30274,1.312934337,1.549619613,51.235
595,2012-04-13,51.21,85708.1,10.21505,2.30274,1.312934337,1.549619613,51.55
596,2012-04-16,51.54,85418.8,10.21505,2.30274,1.312934337,1.549619613,51.615
597,2012-04-17,51.685,84334.5,10.21505,2.30274,1.312934337,1.549619613,51.395
598,2012-04-18,51.48,85035.9,10.21505,2.30274,1.312934337,1.549619613,51.73
599,2012-04-19,51.805,85791.7,10.21505,2.30274,1.312934337,1.549619613,52.085
600,2012-04-20,52.145,85513.9,10.21505,2.30274,1.312934337,1.549619613,52.075
601,2012-04-23,52.09,85587.7,10.21505,2.30274,1.312934337,1.549619613,52.385
602,2012-04-24,52.51,87044.1,10.21505,2.30274,1.312934337,1.549619613,52.59
603,2012-04-25,52.685,86153.8,10.21505,2.30274,1.312934337,1.549619613,52.46
604,2012-04-26,52.55,86866.6,10.21505,2.30274,1.312934337,1.549619613,52.41
605,2012-04-27,52.355,87433.6,10.21505,2.30274,1.312934337,1.549619613,52.545
606,2012-04-30,52.525,87020.9,10.21505,2.30274,1.312934337,1.549619613,52.665
607,2012-05-01,52.735,87692.8,10.16043,1.704254,1.312934337,1.549619613,52.505
608,2012-05-02,52.6,87319.3,10.16043,1.704254,1.312934337,1.549619613,52.985
609,2012-05-03,52.965,87529.5,10.16043,1.704254,1.312934337,1.549619613,53.335
610,2012-05-04,53.415,88047.5,10.16043,1.704254,1.312934337,1.549619613,53.475
611,2012-05-07,53.425,86962.6,10.16043,1.704254,1.312934337,1.549619613,52.845
612,2012-05-08,52.91,85293.1,10.16043,1.704254,1.312934337,1.549619613,53.125
613,2012-05-09,53.125,85004,10.16043,1.704254,1.312934337,1.549619613,53.755
614,2012-05-10,53.83,85335.9,10.16043,1.704254,1.312934337,1.549619613,53.26
615,2012-05-11,53.225,84777.6,10.16043,1.704254,1.312934337,1.549619613,53.635
616,2012-05-14,53.665,83917.4,10.16043,1.704254,1.312934337,1.549619613,53.925
617,2012-05-15,53.965,83747.5,10.16043,1.704254,1.312934337,1.549619613,53.795
618,2012-05-16,53.795,84373.9,10.16043,1.704254,1.312934337,1.549619613,54.345
619,2012-05-17,54.5,84778.5,10.16043,1.704254,1.312934337,1.549619613,54.36
620,2012-05-18,54.475,86588,10.16043,1.704254,1.312934337,1.549619613,54.425
621,2012-05-21,54.46,87547.7,10.16043,1.704254,1.312934337,1.549619613,54.98
622,2012-05-22,55.035,87733.8,10.16043,1.704254,1.312934337,1.549619613,55.345
623,2012-05-23,55.395,86887.3,10.16043,1.704254,1.312934337,1.549619613,55.96
624,2012-05-24,56,87490.9,10.16043,1.704254,1.312934337,1.549619613,55.56
625,2012-05-25,55.655,86958.2,10.16043,1.704254,1.312934337,1.549619613,55.375
626,2012-05-28,55.295,86886.4,10.16043,1.704254,1.312934337,1.549619613,55.19
627,2012-05-29,55.19,88159.8,10.16043,1.704254,1.312934337,1.549619613,55.62
628,2012-05-30,55.675,86432.5,10.16043,1.704254,1.312934337,1.549619613,56.14
629,2012-05-31,56.235,87493.4,10.16043,1.704254,1.312934337,1.549619613,56.04
630,2012-06-01,56.085,89759.3,10.05291,1.663994,1.312934337,1.549619613,55.545
631,2012-06-04,55.505,89181.2,10.05291,1.663994,1.312934337,1.549619613,55.655
632,2012-06-05,55.655,89365.9,10.05291,1.663994,1.312934337,1.549619613,55.55
633,2012-06-06,55.645,90579,10.05291,1.663994,1.312934337,1.549619613,55.27
634,2012-06-07,55.37,88506.6,10.05291,1.663994,1.312934337,1.549619613,54.965
635,2012-06-08,54.945,87503.6,10.05291,1.663994,1.312934337,1.549619613,55.425
636,2012-06-11,55.13,88327.8,10.05291,1.663994,1.312934337,1.549619613,55.7
637,2012-06-12,55.74,89343,10.05291,1.663994,1.312934337,1.549619613,55.805
638,2012-06-13,55.805,90011.8,10.05291,1.663994,1.312934337,1.549619613,55.57
639,2012-06-14,55.685,90130.1,10.05291,1.663994,1.312934337,1.549619613,55.71
640,2012-06-15,55.805,90597.1,10.05291,1.663994,1.312934337,1.549619613,55.395
641,2012-06-18,55.33,90459.9,10.05291,1.663994,1.312934337,1.549619613,55.83
642,2012-06-19,55.92,91019.9,10.05291,1.663994,1.312934337,1.549619613,55.885
643,2012-06-20,55.96,89768.1,10.05291,1.663994,1.312934337,1.549619613,56.15
644,2012-06-21,56.16,89165.5,10.05291,1.663994,1.312934337,1.549619613,56.26
645,2012-06-22,56.305,89499.6,10.05291,1.663994,1.312934337,1.549619613,57.125
646,2012-06-25,56.725,89639.1,10.05291,1.663994,1.312934337,1.549619613,56.965
647,2012-06-26,57.015,89899,10.05291,1.663994,1.312934337,1.549619613,56.965
648,2012-06-27,57.01,89982.6,10.05291,1.663994,1.312934337,1.549619613,56.89
649,2012-06-28,56.985,88780,10.05291,1.663994,1.312934337,1.549619613,56.825
650,2012-06-29,56.81,89252.2,10.05291,1.663994,1.312934337,1.549619613,55.51
651,2012-07-02,55.49,88507.2,9.84456,1.408451,1.312934337,1.549619613,55.39
652,2012-07-03,55.44,88396.4,9.84456,1.408451,1.312934337,1.549619613,54.22
653,2012-07-04,54.375,87855.1,9.84456,1.408451,1.312934337,1.549619613,54.545
654,2012-07-05,54.495,88436.5,9.84456,1.408451,1.312934337,1.549619613,54.965
655,2012-07-06,54.95,88229.2,9.84456,1.408451,1.312934337,1.549619613,55.41
656,2012-07-09,55.933,88569.8,9.84456,1.408451,1.312934337,1.549619613,55.85
657,2012-07-10,55.825,88352.9,9.84456,1.408451,1.312934337,1.549619613,55.395
658,2012-07-11,55.4,87393.4,9.84456,1.408451,1.312934337,1.549619613,55.53
659,2012-07-12,55.63,86947.7,9.84456,1.408451,1.312934337,1.549619613,55.84
660,2012-07-13,55.935,88015.8,9.84456,1.408451,1.312934337,1.549619613,55.145
661,2012-07-16,54.905,87873.4,9.84456,1.408451,1.312934337,1.549619613,55.055
662,2012-07-17,55.03,87418.6,9.84456,1.408451,1.312934337,1.549619613,55.04
663,2012-07-18,55.11,87355.5,9.84456,1.408451,1.312934337,1.549619613,55.32
664,2012-07-19,55.265,87365.5,9.84456,1.408451,1.312934337,1.549619613,55.175
665,2012-07-20,55.125,87032.6,9.84456,1.408451,1.312934337,1.549619613,55.325
666,2012-07-23,55.31,87920.2,9.84456,1.408451,1.312934337,1.549619613,55.93
667,2012-07-24,55.975,88923.2,9.84456,1.408451,1.312934337,1.549619613,56.18
668,2012-07-25,56.125,89920.2,9.84456,1.408451,1.312934337,1.549619613,56.025
669,2012-07-26,56.17,90211.6,9.84456,1.408451,1.312934337,1.549619613,55.5
670,2012-07-27,55.535,89554,9.84456,1.408451,1.312934337,1.549619613,55.255
671,2012-07-30,55.25,89752.8,9.84456,1.408451,1.312934337,1.549619613,55.44
672,2012-07-31,55.595,90207.5,9.84456,1.408451,1.312934337,1.549619613,55.56
673,2012-08-01,55.655,88720.5,10.30928,1.692379,1.312934337,1.549619613,55.475
674,2012-08-02,55.475,89176.5,10.30928,1.692379,1.312934337,1.549619613,55.845
675,2012-08-03,55.845,89319.5,10.30928,1.692379,1.312934337,1.549619613,55.755
676,2012-08-06,55.485,89290.6,10.30928,1.692379,1.312934337,1.549619613,55.525
677,2012-08-07,55.525,88854.7,10.30928,1.692379,1.312934337,1.549619613,55.07
678,2012-08-08,55.07,89188.5,10.30928,1.692379,1.312934337,1.549619613,55.285
679,2012-08-09,55.43,89349.9,10.30928,1.692379,1.312934337,1.549619613,55.18
680,2012-08-10,55.275,89543.5,10.30928,1.692379,1.312934337,1.549619613,55.285
681,2012-08-13,55.341,89919,10.30928,1.692379,1.312934337,1.549619613,55.345
682,2012-08-14,55.35,89074.6,10.30928,1.692379,1.312934337,1.549619613,55.61
683,2012-08-15,55.66,89297.6,10.30928,1.692379,1.312934337,1.549619613,55.53
684,2012-08-16,55.655,89715.6,10.30928,1.692379,1.312934337,1.549619613,55.625
685,2012-08-17,55.625,89901.2,10.30928,1.692379,1.312934337,1.549619613,55.735
686,2012-08-20,55.655,89915.1,10.30928,1.692379,1.312934337,1.549619613,55.505
687,2012-08-21,55.67,91025,10.30928,1.692379,1.312934337,1.549619613,55.31
688,2012-08-22,55.365,91098.2,10.30928,1.692379,1.312934337,1.549619613,55.5
689,2012-08-23,55.49,92055,10.30928,1.692379,1.312934337,1.549619613,55.265
690,2012-08-24,55.265,92476.8,10.30928,1.692379,1.312934337,1.549619613,55.505
691,2012-08-27,55.42,92810.2,10.30928,1.692379,1.312934337,1.549619613,55.695
692,2012-08-28,55.695,92953.5,10.30928,1.692379,1.312934337,1.549619613,55.665
693,2012-08-29,55.67,92337.5,10.30928,1.692379,1.312934337,1.549619613,55.705
694,2012-08-30,55.63,92348.7,10.30928,1.692379,1.312934337,1.549619613,55.635
695,2012-08-31,55.635,91697.8,10.30928,1.692379,1.312934337,1.549619613,55.525
696,2012-09-03,55.528,93937.4,9.137055,1.991282,1.312934337,1.549619613,55.535
697,2012-09-04,55.535,94429.6,9.137055,1.991282,1.312934337,1.549619613,55.615
698,2012-09-05,55.655,94403.4,9.137055,1.991282,1.312934337,1.549619613,55.91
699,2012-09-06,55.91,94805.2,9.137055,1.991282,1.312934337,1.549619613,55.665
700,2012-09-07,55.665,95765.8,9.137055,1.991282,1.312934337,1.549619613,55.365
701,2012-09-10,55.305,96065.4,9.137055,1.991282,1.312934337,1.549619613,55.445
702,2012-09-11,55.445,96172.5,9.137055,1.991282,1.312934337,1.549619613,55.255
703,2012-09-12,55.345,95891.1,9.137055,1.991282,1.312934337,1.549619613,55.215
704,2012-09-13,55.215,96039.4,9.137055,1.991282,1.312934337,1.549619613,55.345
705,2012-09-14,55.425,96613.8,9.137055,1.991282,1.312934337,1.549619613,54.305
706,2012-09-17,53.765,95270.2,9.137055,1.991282,1.312934337,1.549619613,53.885
707,2012-09-18,54.015,95650.3,9.137055,1.991282,1.312934337,1.549619613,53.905
708,2012-09-19,54.025,95501.7,9.137055,1.991282,1.312934337,1.549619613,54.025
709,2012-09-20,54.295,95495.3,9.137055,1.991282,1.312934337,1.549619613,54.265
710,2012-09-21,54.295,95497.5,9.137055,1.991282,1.312934337,1.549619613,53.365
711,2012-09-24,53.405,94311.4,9.137055,1.991282,1.312934337,1.549619613,53.44
712,2012-09-25,53.465,94695.5,9.137055,1.991282,1.312934337,1.549619613,53.365
713,2012-09-26,53.365,93387.7,9.137055,1.991282,1.312934337,1.549619613,53.585
714,2012-09-27,53.6,93835.7,9.137055,1.991282,1.312934337,1.549619613,52.93
715,2012-09-28,53.015,93675.1,9.137055,1.991282,1.312934337,1.549619613,52.855
716,2012-10-01,52.83,94040.9,9.59596,2.162344,1.312934337,1.549619613,52.38
717,2012-10-02,52.4,93435.7,9.59596,2.162344,1.312934337,1.549619613,52.43
718,2012-10-03,52.44,92712.4,9.59596,2.162344,1.312934337,1.549619613,52.24
719,2012-10-04,52.15,92929.1,9.59596,2.162344,1.312934337,1.549619613,51.745
720,2012-10-05,51.745,92562.8,9.59596,2.162344,1.312934337,1.549619613,51.915
721,2012-10-08,51.885,93055.5,9.59596,2.162344,1.312934337,1.549619613,52.545
722,2012-10-09,52.655,93711.5,9.59596,2.162344,1.312934337,1.549619613,52.695
723,2012-10-10,52.685,93584,9.59596,2.162344,1.312934337,1.549619613,53.025
724,2012-10-11,53.055,93173.2,9.59596,2.162344,1.312934337,1.549619613,52.665
725,2012-10-12,52.675,93434.6,9.59596,2.162344,1.312934337,1.549619613,52.81
726,2012-10-15,52.92,92055.7,9.59596,2.162344,1.312934337,1.549619613,52.985
727,2012-10-16,53.03,92503.4,9.59596,2.162344,1.312934337,1.549619613,52.825
728,2012-10-17,52.845,92495.9,9.59596,2.162344,1.312934337,1.549619613,52.865
729,2012-10-18,52.845,92596.9,9.59596,2.162344,1.312934337,1.549619613,53.595
730,2012-10-19,53.415,93511.4,9.59596,2.162344,1.312934337,1.549619613,53.845
731,2012-10-22,53.83,92510.6,9.59596,2.162344,1.312934337,1.549619613,53.56
732,2012-10-23,53.475,92060.3,9.59596,2.162344,1.312934337,1.549619613,53.725
733,2012-10-24,53.73,91818.2,9.59596,2.162344,1.312934337,1.549619613,53.74
734,2012-10-25,53.735,92079.4,9.59596,2.162344,1.312934337,1.549619613,53.555
735,2012-10-26,53.555,92106.3,9.59596,2.162344,1.312934337,1.549619613,53.555
736,2012-10-29,53.855,92169.5,9.59596,2.162344,1.312934337,1.549619613,54.085
737,2012-10-30,54.085,92408.4,9.59596,2.162344,1.312934337,1.549619613,53.965
738,2012-10-31,53.965,92473.6,9.59596,2.162344,1.312934337,1.549619613,53.805
739,2012-11-01,53.81,92265.6,9.547739,1.764134,1.312934337,1.549619613,53.66
740,2012-11-02,53.685,90577.2,9.547739,1.764134,1.312934337,1.549619613,53.815
741,2012-11-05,53.875,91843.3,9.547739,1.764134,1.312934337,1.549619613,54.595
742,2012-11-06,54.505,92049.6,9.547739,1.764134,1.312934337,1.549619613,54.425
743,2012-11-07,54.355,92735,9.547739,1.764134,1.312934337,1.549619613,54.205
744,2012-11-08,54.205,93585.1,9.547739,1.764134,1.312934337,1.549619613,54.365
745,2012-11-09,54.315,95177.9,9.547739,1.764134,1.312934337,1.549619613,54.595
746,2012-11-12,54.585,95386.7,9.547739,1.764134,1.312934337,1.549619613,54.885
747,2012-11-13,54.975,94891.9,9.547739,1.764134,1.312934337,1.549619613,55.015
748,2012-11-14,54.895,94864.5,9.547739,1.764134,1.312934337,1.549619613,55.025
749,2012-11-15,55.005,93690.9,9.547739,1.764134,1.312934337,1.549619613,54.655
750,2012-11-16,54.705,94396.7,9.547739,1.764134,1.312934337,1.549619613,55.165
751,2012-11-19,55.155,95290,9.547739,1.764134,1.312934337,1.549619613,54.975
752,2012-11-20,55.065,95438.3,9.547739,1.764134,1.312934337,1.549619613,55.105
753,2012-11-21,55.105,95018.2,9.547739,1.764134,1.312934337,1.549619613,55.115
754,2012-11-22,55.085,95594.5,9.547739,1.764134,1.312934337,1.549619613,55.125
755,2012-11-23,55.22,96412.2,9.547739,1.764134,1.312934337,1.549619613,55.45
756,2012-11-26,55.465,97581.6,9.547739,1.764134,1.312934337,1.549619613,55.643
757,2012-11-27,55.545,96960.5,9.547739,1.764134,1.312934337,1.549619613,55.455
758,2012-11-28,55.545,94836.7,9.547739,1.764134,1.312934337,1.549619613,55.71
759,2012-11-29,55.64,94749.9,9.547739,1.764134,1.312934337,1.549619613,54.72
760,2012-11-30,54.845,93885.8,9.547739,1.764134,1.312934337,1.549619613,54.265
761,2012-12-03,54.355,94041,11.16751,1.741022,1.312934337,1.549619613,54.775
