,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,USA Inflation,"Foreign direct investment, net inflows (% of GDP) - IND","Foreign direct investment, net inflows (% of GDP)",Price
1095,2014-03-14,61.415,61.555,61.055,84713.5,6.696429,1.512203,1.695658786,1.445155213,61.205
1096,2014-03-17,61.13,61.13,61.07,84315.9,6.696429,1.512203,1.695658786,1.445155213,61.09
1097,2014-03-18,61.035,61.215,60.875,82817.7,6.696429,1.512203,1.695658786,1.445155213,61.115
1098,2014-03-19,61.085,61.185,60.925,81624.7,6.696429,1.512203,1.695658786,1.445155213,60.975
1099,2014-03-20,61.39,61.39,61.07,81285.4,6.696429,1.512203,1.695658786,1.445155213,61.34
1100,2014-03-21,61.195,61.205,60.9,81549.4,6.696429,1.512203,1.695658786,1.445155213,60.9
1101,2014-03-24,60.855,60.855,60.645,79700.1,6.696429,1.512203,1.695658786,1.445155213,60.78
1102,2014-03-25,60.605,60.605,60.435,79440.5,6.696429,1.512203,1.695658786,1.445155213,60.485
1103,2014-03-26,60.305,60.305,60.065,78409.5,6.696429,1.512203,1.695658786,1.445155213,60.145
1104,2014-03-27,60.245,60.355,60.125,78038.6,6.696429,1.512203,1.695658786,1.445155213,60.245
1105,2014-03-28,60.19,60.19,59.69,77325.7,6.696429,1.512203,1.695658786,1.445155213,59.89
1106,2014-03-31,59.91,60.02,59.91,77146.5,6.696429,1.512203,1.695658786,1.445155213,60.015
1107,2014-04-01,59.935,60.045,59.935,76668.7,7.079646,1.952858,1.695658786,1.445155213,60.015
1108,2014-04-02,59.815,59.915,59.575,77268.1,7.079646,1.952858,1.695658786,1.445155213,59.905
1109,2014-04-03,59.955,60.3,59.835,77290.4,7.079646,1.952858,1.695658786,1.445155213,60.17
1110,2014-04-04,60.355,60.398,60.075,78075,7.079646,1.952858,1.695658786,1.445155213,60.085
1111,2014-04-07,59.905,60.25,59.765,78066.6,7.079646,1.952858,1.695658786,1.445155213,60.115
1112,2014-04-08,60.13,60.15,60.03,78697.7,7.079646,1.952858,1.695658786,1.445155213,60.09
1113,2014-04-09,59.975,60.155,59.825,78254.7,7.079646,1.952858,1.695658786,1.445155213,60.145
1114,2014-04-10,60.045,60.295,60.035,79388.5,7.079646,1.952858,1.695658786,1.445155213,60.075
1115,2014-04-11,60.325,60.345,60.14,79389.7,7.079646,1.952858,1.695658786,1.445155213,60.18
1116,2014-04-14,60.255,60.255,60.255,79856.5,7.079646,1.952858,1.695658786,1.445155213,60.255
1117,2014-04-15,60.355,60.355,60.205,78191.5,7.079646,1.952858,1.695658786,1.445155213,60.235
1118,2014-04-16,60.305,60.425,60.185,78552,7.079646,1.952858,1.695658786,1.445155213,60.375
1119,2014-04-17,60.295,60.505,60.27,78453.1,7.079646,1.952858,1.695658786,1.445155213,60.295
1120,2014-04-18,60.295,60.295,60.235,78453.1,7.079646,1.952858,1.695658786,1.445155213,60.295
1121,2014-04-21,60.265,60.615,60.265,78557,7.079646,1.952858,1.695658786,1.445155213,60.595
1122,2014-04-22,60.675,60.885,60.635,78343.8,7.079646,1.952858,1.695658786,1.445155213,60.765
1123,2014-04-23,60.885,61.195,60.865,78470.9,7.079646,1.952858,1.695658786,1.445155213,61.095
1124,2014-04-24,61.01,61.14,61.01,78852.5,7.079646,1.952858,1.695658786,1.445155213,61.11
1125,2014-04-25,61.055,61.15,60.543,78927.3,7.079646,1.952858,1.695658786,1.445155213,60.645
1126,2014-04-28,60.605,60.74,60.433,78660.9,7.079646,1.952858,1.695658786,1.445155213,60.65
1127,2014-04-29,60.615,60.635,60.315,78413.3,7.079646,1.952858,1.695658786,1.445155213,60.425
1128,2014-04-30,60.355,60.415,60.225,77715.9,7.079646,1.952858,1.695658786,1.445155213,60.345
1129,2014-05-01,60.27,60.27,60.27,77112.7,7.017544,2.127111,1.695658786,1.445155213,60.27
1130,2014-05-02,60.235,60.285,60.105,77144.1,7.017544,2.127111,1.695658786,1.445155213,60.185
1131,2014-05-05,60.09,60.25,60.008,77105.6,7.017544,2.127111,1.695658786,1.445155213,60.24
1132,2014-05-06,60.075,60.245,59.975,78469.7,7.017544,2.127111,1.695658786,1.445155213,59.985
1133,2014-05-07,60.055,60.155,59.965,77837.8,7.017544,2.127111,1.695658786,1.445155213,60.025
1134,2014-05-08,59.965,60.1,59.88,77226.4,7.017544,2.127111,1.695658786,1.445155213,59.9
1135,2014-05-09,60.065,60.1,59.87,77468.5,7.017544,2.127111,1.695658786,1.445155213,59.965
1136,2014-05-12,59.905,60.115,59.513,77749.7,7.017544,2.127111,1.695658786,1.445155213,60.055
1137,2014-05-13,59.965,59.965,59.46,77504.8,7.017544,2.127111,1.695658786,1.445155213,59.465
1138,2014-05-14,59.405,59.515,59.39,78027.8,7.017544,2.127111,1.695658786,1.445155213,59.485
1139,2014-05-15,59.415,59.615,59.1,76829.3,7.017544,2.127111,1.695658786,1.445155213,59.465
1140,2014-05-16,59.365,59.365,58.585,76237.2,7.017544,2.127111,1.695658786,1.445155213,58.585
1141,2014-05-19,58.565,58.615,58.375,76147.5,7.017544,2.127111,1.695658786,1.445155213,58.375
1142,2014-05-20,58.595,58.825,58.525,76123.6,7.017544,2.127111,1.695658786,1.445155213,58.59
1143,2014-05-21,58.705,58.875,58.635,75658.1,7.017544,2.127111,1.695658786,1.445155213,58.695
1144,2014-05-22,58.615,58.7,58.265,75968.7,7.017544,2.127111,1.695658786,1.445155213,58.285
1145,2014-05-23,58.465,58.555,58.33,75368.7,7.017544,2.127111,1.695658786,1.445155213,58.525
1146,2014-05-26,58.445,58.925,58.41,75914.4,7.017544,2.127111,1.695658786,1.445155213,58.715
1147,2014-05-27,58.715,59.097,58.655,75286.4,7.017544,2.127111,1.695658786,1.445155213,59.045
1148,2014-05-28,58.955,59.22,58.815,74388.6,7.017544,2.127111,1.695658786,1.445155213,58.945
1149,2014-05-29,58.935,59.085,58.795,74063.8,7.017544,2.127111,1.695658786,1.445155213,58.92
1150,2014-05-30,59.045,59.195,58.94,73892,7.017544,2.127111,1.695658786,1.445155213,59.195
1151,2014-06-02,59.105,59.275,59.065,73706.2,6.493506,2.072341,1.695658786,1.445155213,59.155
1152,2014-06-03,59.08,59.432,59.08,73766.5,6.493506,2.072341,1.695658786,1.445155213,59.34
1153,2014-06-04,59.435,59.465,59.215,73899.3,6.493506,2.072341,1.695658786,1.445155213,59.28
1154,2014-06-05,59.28,59.37,59.195,74285.8,6.493506,2.072341,1.695658786,1.445155213,59.26
1155,2014-06-06,59.165,59.315,59.105,73810.2,6.493506,2.072341,1.695658786,1.445155213,59.175
1156,2014-06-09,59.105,59.21,58.975,74150.8,6.493506,2.072341,1.695658786,1.445155213,59.205
1157,2014-06-10,59.135,59.35,59.135,74669.4,6.493506,2.072341,1.695658786,1.445155213,59.215
1158,2014-06-11,59.33,59.37,59.23,74817.7,6.493506,2.072341,1.695658786,1.445155213,59.34
1159,2014-06-12,59.235,59.375,59.1,75027.3,6.493506,2.072341,1.695658786,1.445155213,59.295
1160,2014-06-13,59.31,59.81,59.3,76029.9,6.493506,2.072341,1.695658786,1.445155213,59.71
1161,2014-06-16,59.715,60.24,59.715,76654.8,6.493506,2.072341,1.695658786,1.445155213,60.185
1162,2014-06-17,60.115,60.525,60.035,76208.4,6.493506,2.072341,1.695658786,1.445155213,60.33
1163,2014-06-18,60.215,60.545,60.065,76686.5,6.493506,2.072341,1.695658786,1.445155213,60.3
1164,2014-06-19,60.225,60.225,59.855,77728.7,6.493506,2.072341,1.695658786,1.445155213,60.095
1165,2014-06-20,60.235,60.345,60.135,78953.4,6.493506,2.072341,1.695658786,1.445155213,60.175
1166,2014-06-23,60.065,60.305,60.015,79066.1,6.493506,2.072341,1.695658786,1.445155213,60.16
1167,2014-06-24,60.09,60.175,60.08,79241.8,6.493506,2.072341,1.695658786,1.445155213,60.16
1168,2014-06-25,60.255,60.4,60.085,79235.4,6.493506,2.072341,1.695658786,1.445155213,60.085
1169,2014-06-26,60.035,60.26,60.035,78911.6,6.493506,2.072341,1.695658786,1.445155213,60.21
1170,2014-06-27,60.21,60.21,60.045,79162,6.493506,2.072341,1.695658786,1.445155213,60.045
1171,2014-06-30,60.045,60.28,60.005,79090.7,6.493506,2.072341,1.695658786,1.445155213,60.06
1172,2014-07-01,60.085,60.2,60.06,79762.8,7.234043,1.992329,1.695658786,1.445155213,60.06
1173,2014-07-02,60.035,60.095,59.59,79152.3,7.234043,1.992329,1.695658786,1.445155213,59.692
1174,2014-07-03,59.675,59.85,59.53,78819.4,7.234043,1.992329,1.695658786,1.445155213,59.74
1175,2014-07-04,59.745,59.83,59.645,78904.3,7.234043,1.992329,1.695658786,1.445155213,59.725
1176,2014-07-07,59.815,60.06,59.735,78817.8,7.234043,1.992329,1.695658786,1.445155213,59.955
1177,2014-07-08,59.955,60.005,59.665,79141.9,7.234043,1.992329,1.695658786,1.445155213,59.755
1178,2014-07-09,59.755,59.95,59.685,79080.6,7.234043,1.992329,1.695658786,1.445155213,59.765
1179,2014-07-10,59.685,60.225,59.575,80388.2,7.234043,1.992329,1.695658786,1.445155213,60.195
1180,2014-07-11,60.115,60.315,59.925,80186.8,7.234043,1.992329,1.695658786,1.445155213,60.095
1181,2014-07-14,59.97,60.215,59.915,78533,7.234043,1.992329,1.695658786,1.445155213,60.125
1182,2014-07-15,60.045,60.25,60.005,78776.8,7.234043,1.992329,1.695658786,1.445155213,60.125
1183,2014-07-16,60.235,60.275,60.09,78261.7,7.234043,1.992329,1.695658786,1.445155213,60.125
1184,2014-07-17,60.025,60.2,60.025,78319.3,7.234043,1.992329,1.695658786,1.445155213,60.185
1185,2014-07-18,60.385,60.455,60.245,78859.9,7.234043,1.992329,1.695658786,1.445155213,60.285
1186,2014-07-21,60.285,60.34,60.165,79096.6,7.234043,1.992329,1.695658786,1.445155213,60.245
1187,2014-07-22,60.265,60.305,60.1,78949.1,7.234043,1.992329,1.695658786,1.445155213,60.105
1188,2014-07-23,60.145,60.21,59.96,78596.1,7.234043,1.992329,1.695658786,1.445155213,60.02
1189,2014-07-24,59.965,60.165,59.935,77687.8,7.234043,1.992329,1.695658786,1.445155213,60.125
1190,2014-07-25,60.055,60.195,60.01,77833.9,7.234043,1.992329,1.695658786,1.445155213,60.06
1191,2014-07-28,60.055,60.17,60.055,78444.5,7.234043,1.992329,1.695658786,1.445155213,60.09
1192,2014-07-29,60.125,60.14,60.1,78128.8,7.234043,1.992329,1.695658786,1.445155213,60.13
1193,2014-07-30,60.245,60.245,60.052,77780,7.234043,1.992329,1.695658786,1.445155213,60.065
1194,2014-07-31,60.245,60.565,60.205,77786.5,7.234043,1.992329,1.695658786,1.445155213,60.555
1195,2014-08-01,60.755,61.225,60.7,78856.6,6.751055,1.699611,1.695658786,1.445155213,61.215
1196,2014-08-04,61.205,61.205,60.875,78714,6.751055,1.699611,1.695658786,1.445155213,60.945
1197,2014-08-05,60.885,61.005,60.695,78125.6,6.751055,1.699611,1.695658786,1.445155213,60.85
1198,2014-08-06,61.035,61.525,61.025,80277.9,6.751055,1.699611,1.695658786,1.445155213,61.5
1199,2014-08-07,61.405,61.555,61.215,79992.2,6.751055,1.699611,1.695658786,1.445155213,61.245
1200,2014-08-08,61.245,61.745,61.135,80254.9,6.751055,1.699611,1.695658786,1.445155213,61.145
1201,2014-08-11,61.085,61.265,61.025,79971,6.751055,1.699611,1.695658786,1.445155213,61.175
1202,2014-08-12,61.125,61.225,61.075,80405.5,6.751055,1.699611,1.695658786,1.445155213,61.085
1203,2014-08-13,61.095,61.315,61.095,80366.6,6.751055,1.699611,1.695658786,1.445155213,61.095
1204,2014-08-14,61.105,61.12,60.765,79880.5,6.751055,1.699611,1.695658786,1.445155213,60.765
1205,2014-08-15,60.82,60.85,60.78,78816.2,6.751055,1.699611,1.695658786,1.445155213,60.78
1206,2014-08-18,60.78,60.78,60.78,78861.8,6.751055,1.699611,1.695658786,1.445155213,60.78
1207,2014-08-19,60.775,60.785,60.645,78710.5,6.751055,1.699611,1.695658786,1.445155213,60.675
1208,2014-08-20,60.845,60.885,60.52,78509.4,6.751055,1.699611,1.695658786,1.445155213,60.615
1209,2014-08-21,60.695,60.8,60.615,77394.9,6.751055,1.699611,1.695658786,1.445155213,60.675
1210,2014-08-22,60.495,60.56,60.365,77305.6,6.751055,1.699611,1.695658786,1.445155213,60.47
1211,2014-08-25,60.555,60.58,60.405,77334.3,6.751055,1.699611,1.695658786,1.445155213,60.57
1212,2014-08-26,60.505,60.58,60.435,77783.7,6.751055,1.699611,1.695658786,1.445155213,60.435
1213,2014-08-27,60.485,60.515,60.35,77553.5,6.751055,1.699611,1.695658786,1.445155213,60.455
1214,2014-08-28,60.405,60.698,60.365,78398.6,6.751055,1.699611,1.695658786,1.445155213,60.5
1215,2014-08-29,60.51,60.55,60.47,78019.3,6.751055,1.699611,1.695658786,1.445155213,60.52
1216,2014-09-01,60.51,60.535,60.425,77839.7,6.302521,1.657919,1.695658786,1.445155213,60.53
1217,2014-09-02,60.585,60.695,60.495,76837.2,6.302521,1.657919,1.695658786,1.445155213,60.685
1218,2014-09-03,60.605,60.695,60.335,76531.1,6.302521,1.657919,1.695658786,1.445155213,60.49
1219,2014-09-04,60.465,60.49,60.355,76874.9,6.302521,1.657919,1.695658786,1.445155213,60.36
1220,2014-09-05,60.445,60.505,60.38,76477.5,6.302521,1.657919,1.695658786,1.445155213,60.395
1221,2014-09-08,60.305,60.325,60.212,75879.9,6.302521,1.657919,1.695658786,1.445155213,60.275
1222,2014-09-09,60.435,60.673,60.405,76041.9,6.302521,1.657919,1.695658786,1.445155213,60.605
1223,2014-09-10,60.78,61.045,60.76,76185.9,6.302521,1.657919,1.695658786,1.445155213,60.93
1224,2014-09-11,60.845,60.945,60.72,75536.3,6.302521,1.657919,1.695658786,1.445155213,60.93
1225,2014-09-12,60.975,61.025,60.645,74773.6,6.302521,1.657919,1.695658786,1.445155213,60.655
1226,2014-09-15,60.655,61.175,60.655,75406.5,6.302521,1.657919,1.695658786,1.445155213,61.105
1227,2014-09-16,61.025,61.165,61.007,75284.3,6.302521,1.657919,1.695658786,1.445155213,61.06
1228,2014-09-17,60.985,61.043,60.83,75280.1,6.302521,1.657919,1.695658786,1.445155213,60.915
1229,2014-09-18,61.115,61.22,60.74,74310.1,6.302521,1.657919,1.695658786,1.445155213,60.74
1230,2014-09-19,60.78,60.9,60.73,74237,6.302521,1.657919,1.695658786,1.445155213,60.86
1231,2014-09-22,60.795,60.945,60.755,73823.3,6.302521,1.657919,1.695658786,1.445155213,60.945
1232,2014-09-23,60.955,61.055,60.875,74535.9,6.302521,1.657919,1.695658786,1.445155213,61.055
1233,2014-09-24,61.045,61.065,60.905,74185.3,6.302521,1.657919,1.695658786,1.445155213,60.945
1234,2014-09-25,60.965,61.42,60.925,74503,6.302521,1.657919,1.695658786,1.445155213,61.335
1235,2014-09-26,61.345,61.625,61.015,74239,6.302521,1.657919,1.695658786,1.445155213,61.145
1236,2014-09-29,61.155,61.62,61.155,74993.2,6.302521,1.657919,1.695658786,1.445155213,61.56
1237,2014-09-30,61.615,61.94,61.565,75131,6.302521,1.657919,1.695658786,1.445155213,61.94
1238,2014-10-01,61.835,61.965,61.593,74966.8,4.979253,1.66434,1.695658786,1.445155213,61.725
1239,2014-10-02,61.72,61.72,61.545,74674.1,4.979253,1.66434,1.695658786,1.445155213,61.545
1240,2014-10-03,61.545,61.545,61.545,73641.9,4.979253,1.66434,1.695658786,1.445155213,61.545
1241,2014-10-06,61.545,61.545,61.545,73688.1,4.979253,1.66434,1.695658786,1.445155213,61.545
1242,2014-10-07,61.465,61.485,61.28,74394.3,4.979253,1.66434,1.695658786,1.445155213,61.305
1243,2014-10-08,61.47,61.525,61.31,74697.9,4.979253,1.66434,1.695658786,1.445155213,61.36
1244,2014-10-09,61.145,61.145,60.91,74860.9,4.979253,1.66434,1.695658786,1.445155213,61.055
1245,2014-10-10,61.165,61.365,61.125,74706.4,4.979253,1.66434,1.695658786,1.445155213,61.285
1246,2014-10-13,61.285,61.315,61.01,75202.5,4.979253,1.66434,1.695658786,1.445155213,61.01
1247,2014-10-14,60.945,61.48,60.935,75795.1,4.979253,1.66434,1.695658786,1.445155213,61.4
1248,2014-10-15,61.31,61.41,61.25,75963.9,4.979253,1.66434,1.695658786,1.445155213,61.38
1249,2014-10-16,61.485,61.94,61.435,76530.1,4.979253,1.66434,1.695658786,1.445155213,61.84
1250,2014-10-17,61.765,61.765,61.36,75844.7,4.979253,1.66434,1.695658786,1.445155213,61.365
1251,2014-10-20,61.315,61.385,61.185,76337.6,4.979253,1.66434,1.695658786,1.445155213,61.235
1252,2014-10-21,61.315,61.377,61.12,76699.7,4.979253,1.66434,1.695658786,1.445155213,61.15
1253,2014-10-22,61.095,61.315,61.015,76129.9,4.979253,1.66434,1.695658786,1.445155213,61.2
1254,2014-10-23,61.16,61.21,61.1,75456.6,4.979253,1.66434,1.695658786,1.445155213,61.17
1255,2014-10-24,61.17,61.17,61.17,75456.6,4.979253,1.66434,1.695658786,1.445155213,61.17
1256,2014-10-27,61.185,61.375,61.185,75371.5,4.979253,1.66434,1.695658786,1.445155213,61.305
1257,2014-10-28,61.255,61.425,61.162,75383.8,4.979253,1.66434,1.695658786,1.445155213,61.188
1258,2014-10-29,61.265,61.375,61.22,75025,4.979253,1.66434,1.695658786,1.445155213,61.29
1259,2014-10-30,61.29,61.555,61.29,73880.9,4.979253,1.66434,1.695658786,1.445155213,61.44
1260,2014-10-31,61.365,61.615,61.3,71484.9,4.979253,1.66434,1.695658786,1.445155213,61.405
1261,2014-11-03,61.51,61.51,61.325,71718.8,4.115226,1.322355,1.695658786,1.445155213,61.42
1262,2014-11-04,61.365,61.415,61.31,71642.1,4.115226,1.322355,1.695658786,1.445155213,61.395
1263,2014-11-05,61.34,61.545,61.3,70164.5,4.115226,1.322355,1.695658786,1.445155213,61.435
1264,2014-11-06,61.44,61.515,61.425,70348.8,4.115226,1.322355,1.695658786,1.445155213,61.5
1265,2014-11-07,61.44,61.7,61.44,71157.6,4.115226,1.322355,1.695658786,1.445155213,61.52
1266,2014-11-10,61.465,61.57,61.39,71431,4.115226,1.322355,1.695658786,1.445155213,61.485
1267,2014-11-11,61.57,61.65,61.515,71249.1,4.115226,1.322355,1.695658786,1.445155213,61.515
1268,2014-11-12,61.535,61.57,61.375,71613.8,4.115226,1.322355,1.695658786,1.445155213,61.375
1269,2014-11-13,61.49,61.635,61.49,71511.5,4.115226,1.322355,1.695658786,1.445155213,61.6
1270,2014-11-14,61.63,61.86,61.56,72204.7,4.115226,1.322355,1.695658786,1.445155213,61.715
1271,2014-11-17,61.63,61.83,61.63,73014.9,4.115226,1.322355,1.695658786,1.445155213,61.83
1272,2014-11-18,61.735,61.885,61.705,73643.4,4.115226,1.322355,1.695658786,1.445155213,61.725
1273,2014-11-19,61.845,62.008,61.795,74098.2,4.115226,1.322355,1.695658786,1.445155213,61.945
1274,2014-11-20,62.04,62.23,61.89,73736.9,4.115226,1.322355,1.695658786,1.445155213,61.93
1275,2014-11-21,61.845,61.905,61.745,74391.7,4.115226,1.322355,1.695658786,1.445155213,61.767
1276,2014-11-24,61.7,61.975,61.66,74183.6,4.115226,1.322355,1.695658786,1.445155213,61.86
1277,2014-11-25,61.915,62.045,61.85,74206.1,4.115226,1.322355,1.695658786,1.445155213,61.865
1278,2014-11-26,61.865,61.913,61.785,74098.3,4.115226,1.322355,1.695658786,1.445155213,61.795
1279,2014-11-27,61.74,61.938,61.74,73934.1,4.115226,1.322355,1.695658786,1.445155213,61.86
1280,2014-11-28,61.815,62.25,61.765,73395.5,4.115226,1.322355,1.695658786,1.445155213,62.21
1281,2014-12-01,62.06,62.24,61.955,74122,5.85774,0.7564933,1.695658786,1.445155213,61.955
1282,2014-12-02,61.905,62.02,61.795,73988.4,5.85774,0.7564933,1.695658786,1.445155213,61.795
1283,2014-12-03,61.885,61.97,61.815,74519.8,5.85774,0.7564933,1.695658786,1.445155213,61.863
1284,2014-12-04,61.945,61.965,61.79,74855.2,5.85774,0.7564933,1.695658786,1.445155213,61.79
1285,2014-12-05,61.845,61.918,61.78,73866.8,5.85774,0.7564933,1.695658786,1.445155213,61.918
1286,2014-12-08,61.98,62.01,61.825,73816.9,5.85774,0.7564933,1.695658786,1.445155213,61.825
1287,2014-12-09,61.89,61.955,61.835,75951.3,5.85774,0.7564933,1.695658786,1.445155213,61.88
1288,2014-12-10,61.81,62.115,61.77,76247.2,5.85774,0.7564933,1.695658786,1.445155213,62.115
1289,2014-12-11,62.05,62.48,62.01,75808.9,5.85774,0.7564933,1.695658786,1.445155213,62.48
1290,2014-12-12,62.26,62.535,62.21,75813,5.85774,0.7564933,1.695658786,1.445155213,62.525
1291,2014-12-15,62.21,63.175,62.21,76073.9,5.85774,0.7564933,1.695658786,1.445155213,63.175
1292,2014-12-16,62.915,63.66,62.815,76322.7,5.85774,0.7564933,1.695658786,1.445155213,63.66
1293,2014-12-17,63.53,63.89,63.45,76021.3,5.85774,0.7564933,1.695658786,1.445155213,63.525
1294,2014-12-18,63.36,63.4,62.985,75734.8,5.85774,0.7564933,1.695658786,1.445155213,62.99
1295,2014-12-19,63.055,63.34,62.99,75657.2,5.85774,0.7564933,1.695658786,1.445155213,63.245
1296,2014-12-22,63.255,63.33,63.145,75605.5,5.85774,0.7564933,1.695658786,1.445155213,63.23
1297,2014-12-23,63.31,63.51,63.25,74419.1,5.85774,0.7564933,1.695658786,1.445155213,63.44
1298,2014-12-24,63.435,63.565,63.375,74701.3,5.85774,0.7564933,1.695658786,1.445155213,63.52
1299,2014-12-25,63.52,63.52,63.52,74701.3,5.85774,0.7564933,1.695658786,1.445155213,63.52
1300,2014-12-26,63.455,63.69,63.455,74830.6,5.85774,0.7564933,1.695658786,1.445155213,63.562
1301,2014-12-29,63.665,63.715,63.625,75520.8,5.85774,0.7564933,1.695658786,1.445155213,63.67
1302,2014-12-30,63.725,63.795,63.355,76442.3,5.85774,0.7564933,1.695658786,1.445155213,63.385
1303,2014-12-31,63.315,63.39,63.035,76125.7,5.85774,0.7564933,1.695658786,1.445155213,63.035
1304,2015-01-01,63.175,63.455,63.175,76125.7,7.172996,-0.08934832,2.093306912,2.809420203,63.355
1305,2015-01-02,63.445,63.502,63.255,74187.6,7.172996,-0.08934832,2.093306912,2.809420203,63.285
1306,2015-01-05,63.435,63.495,63.285,76014,7.172996,-0.08934832,2.093306912,2.809420203,63.345
1307,2015-01-06,63.375,63.625,63.315,76996.1,7.172996,-0.08934832,2.093306912,2.809420203,63.575
1308,2015-01-07,63.52,63.565,63.17,76570.2,7.172996,-0.08934832,2.093306912,2.809420203,63.28
1309,2015-01-08,63.205,63.205,62.595,76260.5,7.172996,-0.08934832,2.093306912,2.809420203,62.675
1310,2015-01-09,62.5,62.52,62.3,75969.3,7.172996,-0.08934832,2.093306912,2.809420203,62.355
1311,2015-01-12,62.355,62.355,62.065,76331.2,7.172996,-0.08934832,2.093306912,2.809420203,62.075
1312,2015-01-13,62.1,62.195,61.97,76519.3,7.172996,-0.08934832,2.093306912,2.809420203,61.98
1313,2015-01-14,62.085,62.235,62.06,76786.1,7.172996,-0.08934832,2.093306912,2.809420203,62.095
1314,2015-01-15,61.885,62.105,61.485,78051.7,7.172996,-0.08934832,2.093306912,2.809420203,62.065
1315,2015-01-16,62.085,62.21,61.795,79211.4,7.172996,-0.08934832,2.093306912,2.809420203,61.87
1316,2015-01-19,61.655,61.812,61.605,78647.7,7.172996,-0.08934832,2.093306912,2.809420203,61.645
1317,2015-01-20,61.825,61.905,61.645,79535.2,7.172996,-0.08934832,2.093306912,2.809420203,61.655
1318,2015-01-21,61.73,61.73,61.54,79699,7.172996,-0.08934832,2.093306912,2.809420203,61.56
1319,2015-01-22,61.635,61.77,61.505,79915.4,7.172996,-0.08934832,2.093306912,2.809420203,61.605
1320,2015-01-23,61.45,61.615,61.373,79672.4,7.172996,-0.08934832,2.093306912,2.809420203,61.44
1321,2015-01-26,61.515,61.52,61.475,78841.7,7.172996,-0.08934832,2.093306912,2.809420203,61.48
1322,2015-01-27,61.48,61.525,61.355,79133.2,7.172996,-0.08934832,2.093306912,2.809420203,61.41
1323,2015-01-28,61.515,61.54,61.27,79002.7,7.172996,-0.08934832,2.093306912,2.809420203,61.358
1324,2015-01-29,61.44,61.981,61.43,78427.8,7.172996,-0.08934832,2.093306912,2.809420203,61.801
1325,2015-01-30,61.807,62.035,61.71,78053.6,7.172996,-0.08934832,2.093306912,2.809420203,62.02
1326,2015-02-02,62.005,62.085,61.645,78723.2,6.302521,-0.0251298,2.093306912,2.809420203,61.719
1327,2015-02-03,61.721,61.85,61.565,78018.4,6.302521,-0.0251298,2.093306912,2.809420203,61.596
1328,2015-02-04,61.596,61.91,61.565,78412.3,6.302521,-0.0251298,2.093306912,2.809420203,61.842
1329,2015-02-05,61.842,61.95,61.678,77708.3,6.302521,-0.0251298,2.093306912,2.809420203,61.709
1330,2015-02-06,61.703,62.025,61.665,76603.8,6.302521,-0.0251298,2.093306912,2.809420203,61.97
1331,2015-02-09,62.058,62.22,61.95,76979,6.302521,-0.0251298,2.093306912,2.809420203,62.149
1332,2015-02-10,62.161,62.374,61.93,76643.9,6.302521,-0.0251298,2.093306912,2.809420203,62.327
1333,2015-02-11,62.327,62.433,62.12,76190.7,6.302521,-0.0251298,2.093306912,2.809420203,62.382
1334,2015-02-12,62.382,62.54,62.028,76106.7,6.302521,-0.0251298,2.093306912,2.809420203,62.15
1335,2015-02-13,62.14,62.224,62.02,76612.2,6.302521,-0.0251298,2.093306912,2.809420203,62.076
1336,2015-02-16,62.114,62.25,62.07,76477.8,6.302521,-0.0251298,2.093306912,2.809420203,62.105
1337,2015-02-17,62.105,62.27,62.07,75249,6.302521,-0.0251298,2.093306912,2.809420203,62.157
1338,2015-02-18,62.157,62.361,62.005,75176,6.302521,-0.0251298,2.093306912,2.809420203,62.057
1339,2015-02-19,62.064,62.17,62.03,75394.2,6.302521,-0.0251298,2.093306912,2.809420203,62.138
1340,2015-02-20,62.14,62.29,62.108,75165.2,6.302521,-0.0251298,2.093306912,2.809420203,62.109
1341,2015-02-23,62.27,62.33,62.117,74975.6,6.302521,-0.0251298,2.093306912,2.809420203,62.163
1342,2015-02-24,62.172,62.36,62.07,74274.9,6.302521,-0.0251298,2.093306912,2.809420203,62.17
1343,2015-02-25,62.09,62.113,61.84,74700.5,6.302521,-0.0251298,2.093306912,2.809420203,61.862
1344,2015-02-26,61.871,62,61.675,74609.4,6.302521,-0.0251298,2.093306912,2.809420203,61.731
1345,2015-02-27,61.744,61.92,61.658,75031.3,6.302521,-0.0251298,2.093306912,2.809420203,61.659
1346,2015-03-02,61.713,62,61.675,75117.4,6.276151,-0.07363739,2.093306912,2.809420203,61.862
1347,2015-03-03,61.862,61.972,61.772,75072.3,6.276151,-0.07363739,2.093306912,2.809420203,61.819
1348,2015-03-04,61.819,62.391,61.659,74560.9,6.276151,-0.07363739,2.093306912,2.809420203,62.309
1349,2015-03-05,62.309,62.43,62.16,74776.4,6.276151,-0.07363739,2.093306912,2.809420203,62.381
1350,2015-03-06,62.393,62.463,62.3,73143.4,6.276151,-0.07363739,2.093306912,2.809420203,62.46
1351,2015-03-09,62.475,62.8,62.4,73083.8,6.276151,-0.07363739,2.093306912,2.809420203,62.634
1352,2015-03-10,62.641,62.836,62.563,72827.1,6.276151,-0.07363739,2.093306912,2.809420203,62.72
1353,2015-03-11,62.723,62.88,62.7,72237.2,6.276151,-0.07363739,2.093306912,2.809420203,62.781
1354,2015-03-12,62.777,62.796,62.408,72070.3,6.276151,-0.07363739,2.093306912,2.809420203,62.542
1355,2015-03-13,62.559,63.126,62.433,72553,6.276151,-0.07363739,2.093306912,2.809420203,63.083
